Time	Cell_type	Mean	Min	Max	Std
5.500000	1	1.420600	0.622413	3.121054	0.306065
5.750000	0	0.125257	0.006752	0.714301	0.058935
5.750000	1	1.431266	0.184155	2.385016	0.305582
6.000000	0	0.128682	0.014068	0.899826	0.071526
6.000000	1	1.459935	0.136815	2.758959	0.320657
6.250000	0	0.119018	0.018922	0.477566	0.043754
6.250000	1	1.442791	0.912088	2.410666	0.256937
6.500000	0	0.125427	0.023028	0.890136	0.057075
6.500000	1	1.396981	0.538966	2.594821	0.295478
6.750000	0	0.122900	0.010599	0.726329	0.057389
6.750000	1	1.443654	0.586333	2.559613	0.301951
7.000000	0	0.124308	0.010047	0.810232	0.063013
7.000000	1	1.461208	0.636688	2.710425	0.304734
7.250000	0	0.125388	0.005896	1.060916	0.068261
7.250000	1	1.419211	0.642275	2.738300	0.261230
7.500000	0	0.128670	0.010951	0.848380	0.060023
7.500000	1	1.424941	0.781298	2.512852	0.248196
7.750000	0	0.129310	0.012382	0.890134	0.068734
7.750000	1	1.405809	0.527551	2.636290	0.297949
8.000000	0	0.123528	0.013149	0.832318	0.056100
8.000000	1	1.411374	0.540937	2.849022	0.274406
8.250000	0	0.123552	0.004039	0.741580	0.059108
8.250000	1	1.403290	0.355171	2.624912	0.305028
8.500000	0	0.125324	0.000501	0.852670	0.064916
8.500000	1	1.434648	0.907342	2.672946	0.258139
8.750000	0	0.126396	0.014047	1.139849	0.078729
8.750000	1	1.476936	0.843289	2.493050	0.297887
9.000000	0	0.130299	0.014515	0.904247	0.076535
9.000000	1	1.465898	0.723011	2.907277	0.308042
9.250000	0	0.123195	0.009189	0.875497	0.058279
9.250000	1	1.443729	0.306014	2.682491	0.315747
9.500000	0	0.127240	0.011630	0.915005	0.065468
9.500000	1	1.374109	0.137182	2.606932	0.349909
9.750000	0	0.125134	0.008792	0.688568	0.056859
9.750000	1	1.476250	0.705786	3.238464	0.324059
10.000000	0	0.126530	0.003390	0.746849	0.068060
10.000000	1	1.398680	0.852507	2.287233	0.229602
10.250000	0	0.125258	0.009958	0.827009	0.055143
10.250000	1	1.465652	0.555175	4.685354	0.495262
10.500000	0	0.126602	0.016487	0.943299	0.068276
10.500000	1	1.432626	0.919661	3.332108	0.324986
10.750000	0	0.125678	0.009542	0.863848	0.062319
10.750000	1	1.568136	0.836846	9.024796	0.953664
11.000000	0	0.128293	0.026740	0.946686	0.076952
11.000000	1	1.442705	0.567870	3.873795	0.374476
11.250000	0	0.128816	0.015509	0.774801	0.066027
11.250000	1	1.439461	0.597963	2.167139	0.274223
11.500000	0	0.128356	0.008178	0.972510	0.068980
11.500000	1	1.437557	0.646129	2.685746	0.304153
11.750000	0	0.125590	0.003841	0.953484	0.061710
11.750000	1	1.422542	0.525597	3.331077	0.320347
12.000000	0	0.128203	0.016334	0.893266	0.072353
12.000000	1	1.409464	0.253590	2.337637	0.325476
12.250000	0	0.124053	0.001409	0.696960	0.062149
12.250000	1	1.432347	0.627437	2.591096	0.291591
12.500000	0	0.122579	0.015398	0.694699	0.052602
12.500000	1	1.399150	0.373868	3.151654	0.298546
12.750000	0	0.122164	0.016077	0.710063	0.053074
12.750000	1	1.400558	0.369924	2.400688	0.303483
13.000000	0	0.124903	0.008353	0.987291	0.070399
13.000000	1	1.449743	0.538194	2.731708	0.290108
13.250000	0	0.127181	0.005841	1.166628	0.067654
13.250000	1	1.443623	0.417804	2.156425	0.254277
13.500000	0	0.122723	0.012598	0.769769	0.053277
13.500000	1	1.400360	0.403907	1.843607	0.232463
13.750000	0	0.121716	0.020223	1.040870	0.057762
13.750000	1	1.486203	0.821631	2.732568	0.295660
14.000000	0	0.125432	0.007563	0.820427	0.059644
14.000000	1	1.452319	0.818963	2.525817	0.260114
14.250000	0	0.123398	0.004199	1.104781	0.059395
14.250000	1	1.413571	0.146332	2.342327	0.273340
14.500000	0	0.124833	0.016849	0.747859	0.058095
14.500000	1	1.472935	0.829440	2.409966	0.291369
14.750000	0	0.126417	0.012325	1.109734	0.080584
14.750000	1	1.444057	0.379095	3.053229	0.344391
15.000000	0	0.122606	0.001671	0.471534	0.049477
15.000000	1	1.403027	0.090039	2.584604	0.317928
15.250000	0	0.127759	0.019908	0.920260	0.068628
15.250000	1	1.430759	0.876415	2.639931	0.270016
15.500000	0	0.126430	0.011446	0.956873	0.069611
15.500000	1	1.453399	0.584634	2.556809	0.262460
15.750000	0	0.125034	0.014640	1.063141	0.069712
15.750000	1	1.403399	0.552292	2.290129	0.243024
16.000000	0	0.126173	0.010747	0.939131	0.060480
16.000000	1	1.464431	0.699744	3.929157	0.424845
16.250000	0	0.122971	0.011347	0.451885	0.049635
16.250000	1	1.474730	0.613374	2.845905	0.297994
16.500000	0	0.121313	0.009472	0.817161	0.058312
16.500000	1	1.440979	0.112244	3.283337	0.390618
16.750000	0	0.121526	0.010350	0.926661	0.062460
16.750000	1	1.448999	0.413463	2.676708	0.284375
17.000000	0	0.121170	0.013512	1.013313	0.055655
17.000000	1	1.427518	0.070022	2.335248	0.295109
17.250000	0	0.122225	0.009214	0.951664	0.059775
17.250000	1	1.482600	0.440663	4.015706	0.472868
17.500000	0	0.123049	0.011987	0.998143	0.059465
17.500000	1	1.455503	0.442123	2.789889	0.269800
17.750000	0	0.123784	0.014325	1.417441	0.065688
17.750000	1	1.400220	0.229394	2.212730	0.279073
18.000000	0	0.128756	0.013126	1.355379	0.080883
18.000000	1	1.422747	0.429537	2.931601	0.322618
18.250000	0	0.122503	0.003631	0.704405	0.056340
18.250000	1	1.410086	0.475630	2.513597	0.294935
18.500000	0	0.127627	0.002387	1.603781	0.085276
18.500000	1	1.447790	0.145364	2.682243	0.364960
18.750000	0	0.119750	0.006925	0.349763	0.039376
18.750000	1	1.424724	0.790141	2.448119	0.209763
19.000000	0	0.122545	0.007419	0.889109	0.054074
19.000000	1	1.468116	0.437515	3.078142	0.353137
19.250000	0	0.122210	0.004063	0.463555	0.044840
19.250000	1	1.414375	0.712147	2.380517	0.230823
19.500000	0	0.132992	0.017774	2.619787	0.139813
19.500000	1	1.505523	0.972519	3.133717	0.331483
19.750000	0	0.121356	0.007789	0.607120	0.049270
19.750000	1	1.462181	0.850975	2.473564	0.233158
20.000000	0	0.122215	0.002830	0.977862	0.062817
20.000000	1	1.426334	0.490490	2.658617	0.336369
20.250000	0	0.121199	0.009312	1.123342	0.061466
20.250000	1	1.471120	0.861179	2.733461	0.266470
20.500000	0	0.121719	0.026690	0.585357	0.050137
20.500000	1	1.426761	0.432091	2.685537	0.266354
20.750000	0	0.123035	0.007143	0.572294	0.047323
20.750000	1	1.401178	0.090069	2.378487	0.328670
21.000000	0	0.127095	0.008272	0.994970	0.078290
21.000000	1	1.462029	0.642779	2.552406	0.303972
21.250000	0	0.124411	0.020599	0.581696	0.054355
21.250000	1	1.473931	0.461459	2.424174	0.281021
21.500000	0	0.118659	0.002622	0.377505	0.042183
21.500000	1	1.433216	0.482550	2.624753	0.264676
21.750000	0	0.124333	0.016027	0.951616	0.056977
21.750000	1	1.450423	0.627977	2.766445	0.273051
22.000000	0	0.125014	0.015119	1.176283	0.066761
22.000000	1	1.461887	0.733470	2.714037	0.282206
22.250000	0	0.119686	0.012954	1.019222	0.055959
22.250000	1	1.416080	0.251519	2.626676	0.273128
22.500000	0	0.125113	0.022916	1.041414	0.065212
22.500000	1	1.386458	0.242242	2.441827	0.296444
22.750000	0	0.122613	0.012256	0.781059	0.056710
22.750000	1	1.432628	0.474471	2.368753	0.304971
23.000000	0	0.128663	0.018435	1.117803	0.071434
23.000000	1	1.434096	0.680462	2.715408	0.317927
23.250000	0	0.124827	0.021695	0.613266	0.055797
23.250000	1	1.464455	0.659400	3.115150	0.341236
23.500000	0	0.123550	0.006505	0.700772	0.054842
23.500000	1	1.396488	0.434256	2.376127	0.274448
23.750000	0	0.122871	0.012959	0.619614	0.054763
23.750000	1	1.448521	0.172247	2.440305	0.300846
24.000000	0	0.130170	0.020061	0.956459	0.073298
24.000000	1	1.450476	0.439940	4.032137	0.386252
24.250000	0	0.126105	0.020565	0.919366	0.069918
24.250000	1	1.452355	0.616061	2.996161	0.301578
24.500000	0	0.125794	0.010748	1.125491	0.070897
24.500000	1	1.414053	0.559545	2.374509	0.289330
24.750000	0	0.127486	0.006627	0.622634	0.059196
24.750000	1	1.364396	0.435973	2.649557	0.320220
25.000000	0	0.126299	0.017196	0.765245	0.070350
25.000000	1	1.454678	0.293601	2.443571	0.321458
25.250000	0	0.126114	0.007443	0.846319	0.054168
25.250000	1	1.442865	0.493133	2.923895	0.333980
25.500000	0	0.126429	0.008954	0.851434	0.061969
25.500000	1	1.421615	0.465697	2.446919	0.298108
25.750000	0	0.125496	0.026575	0.438169	0.047208
25.750000	1	1.432879	0.607949	2.230751	0.263637
26.000000	0	0.123859	0.008842	1.184920	0.065313
26.000000	1	1.416174	0.720992	2.467650	0.289068
26.250000	0	0.123721	0.024672	0.896373	0.056908
26.250000	1	1.461643	0.424287	2.444131	0.316633
26.500000	0	0.123560	0.010693	1.076744	0.062239
26.500000	1	1.437604	0.695654	2.688457	0.255532
26.750000	0	0.124332	0.012471	0.727789	0.054672
26.750000	1	1.437043	0.870460	2.434919	0.243387
27.000000	0	0.122842	0.011670	0.909532	0.054893
27.000000	1	1.467822	0.194772	2.782204	0.346526
27.250000	0	0.127821	0.017578	6.336313	0.235595
27.250000	1	1.445927	0.953168	4.901817	0.378880
27.500000	0	0.125835	0.020453	0.878946	0.067327
27.500000	1	1.412979	0.427073	2.411047	0.282947
27.750000	0	0.120837	0.009876	0.420103	0.045332
27.750000	1	1.479861	0.430852	3.281975	0.349607
28.000000	0	0.125719	0.009420	0.868061	0.059307
28.000000	1	1.423029	0.389995	2.309526	0.276897
28.250000	0	0.123006	0.015752	0.854094	0.062383
28.250000	1	1.468427	0.546750	2.818786	0.343056
28.500000	0	0.118963	0.012767	0.678387	0.045421
28.500000	1	1.432566	0.625081	2.877059	0.278682
28.750000	0	0.119769	0.016106	0.402399	0.043457
28.750000	1	1.392626	0.453207	2.185960	0.262444
29.000000	0	0.123227	0.017758	0.595250	0.053297
29.000000	1	1.441710	0.567326	2.453122	0.279326
29.250000	0	0.122661	0.007106	0.599259	0.051701
29.250000	1	1.474243	0.573608	2.543791	0.311395
29.500000	0	0.121375	0.015025	0.941410	0.058553
29.500000	1	1.432257	0.635012	2.350123	0.272401
29.750000	0	0.122262	0.006670	0.541095	0.049912
29.750000	1	1.450140	0.857731	2.417657	0.260676
30.000000	0	0.123939	0.008058	0.655715	0.056282
30.000000	1	1.384252	0.196093	2.957891	0.320509
30.250000	0	0.121654	0.013811	0.438433	0.047578
30.250000	1	1.414629	0.530542	2.188954	0.259462
30.500000	0	0.124602	0.013132	1.081761	0.075924
30.500000	1	1.440736	0.640354	2.464974	0.285441
30.750000	0	0.123088	0.013480	0.555257	0.052618
30.750000	1	1.451218	0.728858	2.717484	0.269211
31.000000	0	0.123670	0.011161	0.438634	0.046685
31.000000	1	1.474099	0.976029	2.328958	0.272927
31.250000	0	0.122828	0.015739	0.606688	0.050386
31.250000	1	1.448370	0.483108	3.109865	0.360091
31.500000	0	0.123310	0.022432	1.196921	0.071776
31.500000	1	1.456756	0.929504	2.310085	0.223669
31.750000	0	0.120308	0.004759	0.760981	0.048461
31.750000	1	1.463774	0.490751	2.863814	0.356752
32.000000	0	0.120505	0.018178	1.299337	0.069636
32.000000	1	1.422644	0.465006	2.435558	0.252975
32.250000	0	0.124591	0.013452	0.814549	0.054559
32.250000	1	1.410625	0.841646	2.854884	0.253940
32.500000	0	0.125517	0.011160	1.068650	0.079744
32.500000	1	1.514456	0.657245	2.797727	0.334679
32.750000	0	0.124161	0.010917	0.534719	0.050487
32.750000	1	1.443158	0.553344	2.790305	0.284677
33.000000	0	0.122101	0.020131	0.497655	0.047017
33.000000	1	1.473024	0.334154	2.709056	0.312795
33.250000	0	0.122740	0.011324	1.005568	0.058508
33.250000	1	1.423910	0.745408	2.915449	0.255542
33.500000	0	0.122213	0.016047	0.891681	0.060001
33.500000	1	1.441201	0.668559	2.460935	0.310590
33.750000	0	0.123938	0.023951	1.743966	0.081320
33.750000	1	1.447303	0.542499	2.753312	0.323919
34.000000	0	0.123018	0.017394	1.108225	0.063582
34.000000	1	1.420255	0.607840	2.425094	0.271143
34.250000	0	0.119208	0.007172	0.794266	0.052764
34.250000	1	1.447677	0.909016	2.678165	0.302615
34.500000	0	0.124820	0.013514	0.819770	0.060048
34.500000	1	1.442657	0.483626	2.815150	0.333372
34.750000	0	0.120155	0.017367	0.751871	0.047771
34.750000	1	1.466174	0.761308	2.429847	0.281246
35.000000	0	0.125253	0.023521	0.960288	0.053801
35.000000	1	1.510366	0.717090	6.696058	0.598693
35.250000	0	0.122843	0.018960	0.845043	0.055407
35.250000	1	1.488300	0.271562	2.901082	0.394742
35.500000	0	0.118327	0.024068	0.620670	0.043070
35.500000	1	1.469220	0.369969	3.312962	0.348537
35.750000	0	0.120316	0.011749	0.493235	0.045577
35.750000	1	1.447132	0.870347	2.353588	0.234732
36.000000	0	0.125173	0.013496	0.678919	0.053175
36.000000	1	1.460692	0.694321	2.755893	0.319219
36.250000	0	0.121847	0.018500	0.694208	0.057602
36.250000	1	1.437146	0.863038	2.428849	0.257550
36.500000	0	0.123020	0.020146	0.837640	0.062931
36.500000	1	1.429089	0.402866	3.035665	0.345294
36.750000	0	0.128391	0.011686	0.846870	0.061635
36.750000	1	1.432025	0.378816	2.511087	0.286742
37.000000	0	0.123978	0.017697	1.197086	0.064847
37.000000	1	1.394784	0.410113	2.322534	0.284860
37.250000	0	0.125142	0.015295	0.923373	0.056937
37.250000	1	1.397972	0.770147	1.995550	0.237983
37.500000	0	0.125336	0.022288	0.946766	0.062858
37.500000	1	1.428333	0.352460	3.823820	0.364893
37.750000	0	0.125294	0.004666	0.561437	0.057518
37.750000	1	1.474189	0.354325	3.056085	0.341744
38.000000	0	0.122328	0.015278	0.868456	0.060419
38.000000	1	1.448007	0.223427	2.465024	0.295978
38.250000	0	0.122611	0.004461	0.841742	0.055726
38.250000	1	1.373439	0.545909	2.156823	0.254573
38.500000	0	0.125671	0.013790	0.769899	0.059190
38.500000	1	1.408995	0.613201	1.870912	0.226737
38.750000	0	0.121160	0.008720	0.519765	0.046162
38.750000	1	1.393658	0.629530	2.642829	0.307566
39.000000	0	0.122182	0.005111	0.756398	0.051130
39.000000	1	1.436624	0.474456	2.929175	0.324838
39.250000	0	0.122680	0.009112	0.800074	0.055976
39.250000	1	1.376961	0.661323	2.191275	0.235867
39.500000	0	0.122980	0.015900	1.258732	0.069613
39.500000	1	1.395317	0.330043	2.276621	0.284701
39.750000	0	0.123604	0.010897	0.929162	0.059394
39.750000	1	1.434578	0.234999	2.312105	0.283932
40.000000	0	0.124184	0.013112	0.845866	0.067641
40.000000	1	1.415112	0.302751	2.565112	0.339724
40.250000	0	0.122778	0.021165	0.609289	0.048904
40.250000	1	1.480783	0.700674	2.531211	0.301362
40.500000	0	0.122081	0.015232	0.592964	0.053082
40.500000	1	1.431795	0.485911	2.244570	0.262851
40.750000	0	0.125092	0.008207	1.141401	0.071005
40.750000	1	1.457551	0.520913	2.608317	0.283907
41.000000	0	0.124568	0.013710	0.816939	0.059266
41.000000	1	1.533322	0.849388	7.238431	0.750039
41.250000	0	0.121112	0.014133	1.260388	0.063248
41.250000	1	1.434000	0.517071	3.275719	0.340785
41.500000	0	0.121191	0.009272	0.900438	0.057106
41.500000	1	1.452390	0.289883	2.608047	0.332526
41.750000	0	0.121651	0.005394	0.919277	0.054716
41.750000	1	1.443662	0.175864	2.859724	0.351035
42.000000	0	0.122327	0.007935	0.655340	0.052159
42.000000	1	1.495208	0.501752	3.209778	0.373117
42.250000	0	0.122215	0.008545	1.085899	0.066353
42.250000	1	1.423458	0.440366	2.721448	0.292935
42.500000	0	0.120053	0.020653	0.538819	0.041744
42.500000	1	1.424371	0.278093	2.421419	0.269207
42.750000	0	0.122291	0.012909	0.876188	0.063293
42.750000	1	1.388606	0.752124	2.176947	0.252885
43.000000	0	0.122854	0.003667	0.945779	0.056554
43.000000	1	1.438667	0.581491	2.690691	0.302938
43.250000	0	0.124444	0.015016	0.825562	0.053709
43.250000	1	1.435673	0.279136	2.744644	0.334772
43.500000	0	0.119660	0.013609	1.093423	0.057650
43.500000	1	1.456190	0.854800	2.716097	0.289478
43.750000	0	0.119596	0.009765	0.545375	0.044498
43.750000	1	1.434478	0.342987	3.164425	0.332934
44.000000	0	0.121715	0.005843	0.489955	0.047778
44.000000	1	1.443966	0.708686	2.639901	0.297170
44.250000	0	0.122153	0.018841	0.939899	0.057629
44.250000	1	1.459745	0.674535	2.818920	0.327272
44.500000	0	0.123250	0.024032	0.953822	0.053807
44.500000	1	1.453903	0.264261	3.024543	0.317086
44.750000	0	0.121752	0.025643	0.546866	0.053825
44.750000	1	1.416040	0.620442	3.039908	0.325977
45.000000	0	0.123361	0.012865	0.748012	0.060581
45.000000	1	1.441941	0.831469	2.472523	0.252818
45.250000	0	0.123900	0.011018	0.921144	0.061398
45.250000	1	1.437158	0.322414	2.035707	0.228221
45.500000	0	0.124736	0.018505	0.655052	0.051777
45.500000	1	1.412333	0.256877	2.716228	0.302793
45.750000	0	0.125334	0.008315	0.570263	0.053834
45.750000	1	1.395369	0.417374	1.922216	0.258960
46.000000	0	0.124759	0.024279	1.014754	0.069631
46.000000	1	1.450747	0.714695	2.654630	0.284142
46.250000	0	0.120403	0.004066	1.213479	0.062277
46.250000	1	1.419081	0.026644	2.371182	0.288062
46.500000	0	0.121565	0.009183	0.645714	0.051123
46.500000	1	1.494019	1.023735	2.809620	0.277149
46.750000	0	0.123056	0.004676	0.915333	0.062814
46.750000	1	1.414661	0.320103	2.923059	0.300667
47.000000	0	0.118902	0.016093	0.389037	0.038022
47.000000	1	1.459286	0.811879	2.734821	0.305583
47.250000	0	0.122172	0.019151	1.081260	0.062825
47.250000	1	1.468515	0.648353	2.533642	0.295871
47.500000	0	0.122665	0.015452	0.686295	0.051814
47.500000	1	1.417598	0.289354	3.847994	0.340255
47.750000	0	0.125232	0.015585	1.031821	0.066246
47.750000	1	1.448424	0.500397	2.827431	0.314305
48.000000	0	0.123201	0.005282	0.843682	0.057778
48.000000	1	1.518033	0.815381	2.657737	0.336256
48.250000	0	0.122839	0.018994	0.601832	0.046925
48.250000	1	1.451753	0.355972	2.156997	0.268289
48.500000	0	0.119959	0.008559	1.232040	0.056972
48.500000	1	1.416978	0.469979	2.842812	0.265047
48.750000	0	0.120011	0.016204	1.002953	0.060610
48.750000	1	1.368408	0.286362	2.373862	0.286696
49.000000	0	0.124356	0.022371	0.797520	0.052814
49.000000	1	1.418496	0.513154	2.333372	0.294394
49.250000	0	0.121127	0.002483	0.912177	0.058872
49.250000	1	1.433888	0.471320	2.253667	0.260887
49.500000	0	0.123108	0.014462	0.505085	0.050554
49.500000	1	1.405314	0.611034	2.331480	0.244440
49.750000	0	0.125395	0.027776	0.782779	0.059229
49.750000	1	1.437160	0.390684	2.516839	0.299533
50.000000	0	0.122253	0.019528	0.975136	0.060139
50.000000	1	1.445567	0.817358	2.655197	0.242445
50.250000	0	0.119288	0.013814	0.376067	0.042691
50.250000	1	1.408054	0.598674	3.958811	0.376468
50.500000	0	0.123221	0.010724	0.790016	0.056211
50.500000	1	1.446986	0.613919	2.908353	0.306367
50.750000	0	0.130727	0.005897	1.358172	0.089868
50.750000	1	1.452533	0.439095	2.789969	0.334048
51.000000	0	0.129104	0.010887	1.128188	0.076645
51.000000	1	1.473471	0.727933	2.397339	0.274230
51.250000	0	0.121769	0.022952	0.714470	0.051956
51.250000	1	1.385055	0.619440	2.455620	0.278505
51.500000	0	0.125876	0.008670	1.217912	0.074098
51.500000	1	1.464841	0.467746	2.487333	0.268272
51.750000	0	0.121256	0.012101	0.678877	0.049355
51.750000	1	1.434339	0.678476	2.668517	0.269621
52.000000	0	0.120554	0.016258	1.112514	0.059093
52.000000	1	1.411465	0.430480	2.110072	0.273878
52.250000	0	0.124219	0.008595	0.764072	0.054878
52.250000	1	1.392599	0.608524	2.583156	0.269815
52.500000	0	0.122629	0.008064	0.797746	0.057101
52.500000	1	1.450932	0.267463	2.681528	0.335448
52.750000	0	0.123945	0.015148	0.797350	0.060803
52.750000	1	1.382998	0.497153	2.936469	0.303304
53.000000	0	0.129165	0.016344	0.836595	0.072844
53.000000	1	1.428606	0.230320	2.584957	0.310907
53.250000	0	0.123253	0.009251	0.591410	0.052690
53.250000	1	1.491312	0.852180	3.333944	0.314546
53.500000	0	0.120759	0.006039	0.651411	0.052582
53.500000	1	1.439833	0.415898	2.627129	0.282669
53.750000	0	0.120878	0.007979	0.396454	0.042359
53.750000	1	1.424081	0.827001	2.115874	0.210929
54.000000	0	0.121486	0.018003	0.825670	0.052691
54.000000	1	1.403543	0.429814	2.543232	0.284550
54.250000	0	0.121542	0.003785	0.775781	0.048861
54.250000	1	1.425164	0.641243	2.414589	0.309489
54.500000	0	0.124358	0.010898	0.794511	0.056770
54.500000	1	1.470970	0.488436	3.560896	0.361089
54.750000	0	0.123094	0.007862	0.844691	0.067511
54.750000	1	1.433041	0.795110	2.535392	0.275486
55.000000	0	0.123930	0.005052	1.152100	0.062826
55.000000	1	1.446785	0.502737	3.217659	0.322604
55.250000	0	0.120012	0.005338	0.861685	0.050413
55.250000	1	1.369979	0.313691	2.530975	0.316679
55.500000	0	0.127220	0.027607	0.982609	0.073674
55.500000	1	1.434197	0.649420	2.728061	0.340348
55.750000	0	0.125216	0.005968	0.591287	0.054632
55.750000	1	1.454267	0.798352	2.452349	0.280806
56.000000	0	0.126245	0.016783	0.723115	0.056061
56.000000	1	1.423333	0.611998	2.426813	0.263410
56.250000	0	0.125421	0.004877	0.718682	0.058022
56.250000	1	1.445938	0.558284	2.368511	0.293235
56.500000	0	0.124072	0.008624	0.858195	0.056170
56.500000	1	1.519531	0.580681	4.305182	0.495869
56.750000	0	0.126630	0.025638	1.829445	0.080249
56.750000	1	1.419285	0.463551	2.614276	0.271160
57.000000	0	0.127819	0.013552	1.781707	0.087527
57.000000	1	1.389654	0.362176	2.455162	0.290845
57.250000	0	0.121312	0.010700	0.575730	0.054147
57.250000	1	1.424461	0.414516	2.457882	0.261508
57.500000	0	0.122096	0.013019	0.698851	0.051613
57.500000	1	1.404652	0.117722	2.644838	0.288113
57.750000	0	0.123046	0.005530	0.537413	0.050896
57.750000	1	1.517037	0.345946	6.039885	0.614450
58.000000	0	0.125392	0.004829	0.856292	0.062182
58.000000	1	1.453681	0.229894	2.485024	0.308021
58.250000	0	0.126293	0.011213	1.335142	0.079754
58.250000	1	1.397683	0.313618	2.694243	0.284950
58.500000	0	0.126770	0.017044	0.639202	0.057971
58.500000	1	1.430937	0.316397	2.482610	0.331180
58.750000	0	0.127031	0.005734	0.830947	0.067063
58.750000	1	1.479601	0.585366	2.805146	0.380414
59.000000	0	0.122938	0.016361	0.605391	0.051590
59.000000	1	1.440362	0.225152	2.388668	0.278926
59.250000	0	0.122730	0.007505	0.638177	0.055902
59.250000	1	1.375278	0.429582	2.743496	0.319320
59.500000	0	0.124468	0.016291	1.019024	0.065808
59.500000	1	1.477219	0.681130	2.779847	0.345073
59.750000	0	0.127589	0.017022	0.708368	0.057918
59.750000	1	1.466942	0.624221	3.682976	0.406547
60.000000	0	0.121865	0.007851	0.969921	0.058245
60.000000	1	1.452522	0.477522	2.438904	0.267757
60.250000	0	0.122281	0.011414	0.764238	0.052155
60.250000	1	1.459593	0.954279	2.769097	0.253952
60.500000	0	0.123033	0.008427	0.771636	0.054567
60.500000	1	1.475274	0.875758	2.616874	0.271952
60.750000	0	0.124866	0.010707	1.110923	0.066360
60.750000	1	1.472549	0.636717	3.318115	0.309748
61.000000	0	0.119284	0.013560	0.451406	0.040796
61.000000	1	1.430042	0.768252	2.583455	0.210464
61.250000	0	0.119857	0.005852	0.398449	0.040506
61.250000	1	1.424681	0.760377	2.356788	0.242182
61.500000	0	0.122295	0.006723	0.618729	0.051219
61.500000	1	1.402014	0.837655	2.131723	0.209621
61.750000	0	0.120588	0.009874	0.590000	0.049361
61.750000	1	1.438847	0.601818	2.634276	0.311817
62.000000	0	0.126776	0.003337	1.313034	0.077450
62.000000	1	1.419317	0.210593	2.664432	0.370609
62.250000	0	0.126339	0.025472	1.513194	0.073494
62.250000	1	1.416993	0.203111	2.649134	0.323480
62.500000	0	0.122440	0.006578	0.721650	0.055499
62.500000	1	1.458073	0.293369	3.406780	0.378123
62.750000	0	0.121854	0.012568	0.551898	0.050336
62.750000	1	1.411929	0.438839	2.690922	0.330634
63.000000	0	0.125236	0.002957	0.743352	0.053705
63.000000	1	1.513427	0.547267	6.180255	0.642777
63.250000	0	0.123600	0.005267	0.643752	0.056733
63.250000	1	1.459262	0.455807	2.699701	0.325749
63.500000	0	0.123508	0.027746	0.474784	0.047840
63.500000	1	1.447657	0.829533	3.370740	0.297155
63.750000	0	0.119021	0.023921	0.750936	0.044294
63.750000	1	1.407769	0.548695	2.280797	0.284385
64.000000	0	0.124559	0.006886	0.702501	0.063434
64.000000	1	1.491236	0.874191	2.518958	0.257473
64.250000	0	0.122340	0.008904	1.112306	0.053545
64.250000	1	1.448549	0.417043	2.586058	0.228540
64.500000	0	0.120368	0.015068	0.539070	0.045958
64.500000	1	1.392044	0.625446	2.040346	0.236298
