Time	Cell_type	Mean	Min	Max	Std
13.000000	0	0.046178	0.000764	0.537453	0.067078
13.000000	1	1.480375	0.487075	2.622810	0.324246
13.250000	0	0.046252	0.000622	0.914752	0.077842
13.250000	1	1.554952	0.812431	2.406079	0.266199
13.500000	0	0.044632	0.000650	1.186349	0.080134
13.500000	1	1.502701	0.241090	2.471424	0.328188
13.750000	0	0.045387	0.000354	1.349256	0.081751
13.750000	1	1.565587	0.794069	3.508325	0.337455
14.000000	0	0.045639	0.000719	0.895903	0.080871
14.000000	1	1.609757	0.344468	2.640170	0.331133
14.250000	0	0.047022	0.000660	1.417216	0.091515
14.250000	1	1.562481	0.791695	2.609986	0.313716
14.500000	0	0.045227	0.000708	0.573057	0.070436
14.500000	1	1.501986	0.133018	3.224535	0.332418
14.750000	0	0.045061	0.000226	0.638394	0.067079
14.750000	1	1.485952	0.468177	2.294193	0.292426
15.000000	0	0.049685	0.000123	1.170496	0.088613
15.000000	1	1.497818	0.601857	2.348307	0.320264
15.250000	0	0.046849	0.000302	0.678498	0.076137
15.250000	1	1.525945	0.756354	2.736952	0.320353
15.500000	0	0.045470	0.000118	0.681972	0.065627
15.500000	1	1.533236	0.506049	4.163055	0.408140
15.750000	0	0.044995	0.000935	1.437841	0.082885
15.750000	1	1.515075	0.248225	2.719513	0.328178
16.000000	0	0.046033	0.000742	2.075386	0.098800
16.000000	1	1.541797	0.880199	3.073610	0.352624
16.250000	0	0.045988	0.000296	1.266529	0.086301
16.250000	1	1.582373	0.581379	3.042970	0.357683
16.500000	0	0.041052	0.000440	0.392589	0.056205
16.500000	1	1.563597	0.480288	2.601509	0.294441
16.750000	0	0.041432	0.000382	0.765662	0.066605
16.750000	1	1.564051	0.811484	3.035542	0.308597
17.000000	0	0.039213	0.000350	0.953351	0.062009
17.000000	1	1.533735	0.429896	3.393281	0.326077
17.250000	0	0.042492	0.000107	0.632127	0.066770
17.250000	1	1.489009	0.648895	2.921642	0.289472
17.500000	0	0.042054	0.000333	0.836762	0.072643
17.500000	1	1.485514	0.613640	2.544411	0.320403
17.750000	0	0.047110	0.000544	0.867551	0.078837
17.750000	1	1.550956	0.580893	3.092460	0.332306
18.000000	0	0.047073	0.000199	1.662571	0.096107
18.000000	1	1.568055	0.816347	3.121112	0.330811
18.250000	0	0.044170	0.000783	0.725252	0.073490
18.250000	1	1.499665	0.670558	3.626150	0.373408
18.500000	0	0.045524	0.000034	1.359486	0.087349
18.500000	1	1.552390	0.230300	2.759698	0.383691
18.750000	0	0.044680	0.000782	0.944268	0.070929
18.750000	1	1.574053	0.695610	2.924159	0.334999
19.000000	0	0.044640	0.000853	0.665056	0.069215
19.000000	1	1.590909	0.803075	2.777687	0.325996
19.250000	0	0.040430	0.000762	0.571155	0.058878
19.250000	1	1.505231	0.765067	2.220295	0.251535
19.500000	0	0.045480	0.000097	1.099212	0.082586
19.500000	1	1.533142	0.270133	3.307952	0.358313
19.750000	0	0.043149	0.000096	1.535396	0.086785
19.750000	1	1.575642	0.750158	3.191046	0.315182
20.000000	0	0.039407	0.000356	0.353993	0.054789
20.000000	1	1.515818	0.663425	2.261269	0.258282
20.250000	0	0.040188	0.000176	0.965725	0.065910
20.250000	1	1.509277	0.396948	3.007093	0.286131
20.500000	0	0.044602	0.000607	1.008028	0.081623
20.500000	1	1.536910	0.830325	2.961069	0.320680
20.750000	0	0.045095	0.000493	1.074299	0.080668
20.750000	1	1.578889	0.051654	2.864930	0.385551
21.000000	0	0.039988	0.000152	0.567612	0.060737
21.000000	1	1.557303	0.720521	2.406253	0.277608
21.250000	0	0.042581	0.000489	0.724055	0.065618
21.250000	1	1.517836	0.528524	2.242835	0.294633
21.500000	0	0.044478	0.000669	0.671048	0.077871
21.500000	1	1.527704	0.367807	2.651084	0.354466
21.750000	0	0.043451	0.000470	2.466784	0.109526
21.750000	1	1.641536	0.321742	7.954931	0.736411
22.000000	0	0.043930	0.000366	1.186268	0.082511
22.000000	1	1.517878	0.203116	2.835107	0.340968
22.250000	0	0.043059	0.000183	0.819536	0.074268
22.250000	1	1.511027	0.354435	2.235805	0.275854
22.500000	0	0.040681	0.000269	0.615646	0.065156
22.500000	1	1.517088	0.440168	2.359661	0.307922
22.750000	0	0.051147	0.000377	1.067292	0.096677
22.750000	1	1.532031	0.117172	2.841151	0.360067
23.000000	0	0.043219	0.000439	1.071060	0.075749
23.000000	1	1.478487	0.332263	2.538974	0.311385
23.250000	0	0.045150	0.000524	1.752226	0.089496
23.250000	1	1.561908	0.846730	3.487049	0.337385
23.500000	0	0.045637	0.000130	0.783452	0.072888
23.500000	1	1.535821	0.406582	2.473779	0.303817
23.750000	0	0.043143	0.000340	0.782824	0.065160
23.750000	1	1.495301	0.860497	2.938522	0.295544
24.000000	0	0.042703	0.000430	0.551263	0.066089
24.000000	1	1.549817	0.965386	2.730723	0.276549
24.250000	0	0.041561	0.000306	0.584939	0.063690
24.250000	1	1.527873	0.582851	2.665726	0.302003
24.500000	0	0.045760	0.000433	1.188438	0.078767
24.500000	1	1.582927	0.523616	4.091928	0.532268
24.750000	0	0.043631	0.000554	1.230917	0.091108
24.750000	1	1.594840	0.904749	3.014699	0.359576
25.000000	0	0.040578	0.000515	0.885406	0.066082
25.000000	1	1.504965	0.614801	2.218944	0.272060
25.250000	0	0.041902	0.000636	1.916105	0.092556
25.250000	1	1.551867	0.414567	2.776939	0.318636
25.500000	0	0.040163	0.000296	0.493300	0.060115
25.500000	1	1.532564	0.574132	2.589791	0.318708
25.750000	0	0.042177	0.000610	2.619838	0.113138
25.750000	1	1.487398	0.550056	4.523193	0.370899
26.000000	0	0.042759	0.000566	1.045656	0.075160
26.000000	1	1.515563	0.199893	2.563203	0.303070
26.250000	0	0.039741	0.000458	0.597866	0.060064
26.250000	1	1.547346	0.288764	2.598565	0.317549
26.500000	0	0.042840	0.000308	1.220024	0.077104
26.500000	1	1.548962	0.207566	2.733626	0.342072
26.750000	0	0.040924	0.000387	0.569842	0.062539
26.750000	1	1.539218	0.393738	2.505624	0.307821
27.000000	0	0.042398	0.000143	1.387978	0.081140
27.000000	1	1.605182	0.838036	3.068528	0.333794
27.250000	0	0.038374	0.000249	0.347104	0.052060
27.250000	1	1.534379	0.882554	2.351082	0.258076
27.500000	0	0.043763	0.000155	1.619077	0.087234
27.500000	1	1.607267	0.793529	5.425050	0.492190
27.750000	0	0.041526	0.000339	0.972344	0.071594
27.750000	1	1.579977	0.225791	4.061869	0.461004
28.000000	0	0.044928	0.000223	1.111069	0.077686
28.000000	1	1.495990	0.668820	2.768506	0.319332
28.250000	0	0.042804	0.000203	0.778707	0.070862
28.250000	1	1.557566	0.706322	3.793543	0.353563
28.500000	0	0.041941	0.000283	0.557938	0.063865
28.500000	1	1.544189	0.345966	2.367636	0.274314
28.750000	0	0.041650	0.000215	0.410438	0.061465
28.750000	1	1.527368	0.765547	2.692452	0.278590
29.000000	0	0.043822	0.000071	1.747431	0.102403
29.000000	1	1.534828	0.517091	3.471871	0.322761
29.250000	0	0.040068	0.000137	0.418989	0.059441
29.250000	1	1.525892	0.625949	2.441767	0.274247
29.500000	0	0.044552	0.000465	0.819401	0.077908
29.500000	1	1.537688	0.978428	3.001309	0.287576
29.750000	0	0.045948	0.000427	0.643354	0.072922
29.750000	1	1.546512	0.629102	2.591115	0.341156
30.000000	0	0.043675	0.000307	0.669746	0.070083
30.000000	1	1.549560	0.622081	2.489849	0.332805
30.250000	0	0.040969	0.000445	0.750986	0.065004
30.250000	1	1.581634	0.879494	3.670272	0.343397
30.500000	0	0.039707	0.000312	0.447958	0.058546
30.500000	1	1.525925	0.631434	2.311782	0.260023
30.750000	0	0.037473	0.000367	0.812814	0.058640
30.750000	1	1.569125	0.124451	2.771411	0.311887
31.000000	0	0.036599	0.000390	0.559260	0.057808
31.000000	1	1.510272	0.946392	2.148498	0.233231
31.250000	0	0.036302	0.000295	0.500809	0.055196
31.250000	1	1.513048	0.734036	2.653108	0.287935
31.500000	0	0.040994	0.000156	0.783160	0.071969
31.500000	1	1.577684	0.756344	2.583200	0.308650
31.750000	0	0.034853	0.000177	0.764016	0.056511
31.750000	1	1.569924	0.791067	2.561592	0.279696
32.000000	0	0.037199	0.000418	1.386747	0.075514
32.000000	1	1.562167	0.157368	2.594464	0.305221
32.250000	0	0.040275	0.000339	1.264429	0.078546
32.250000	1	1.554158	0.619997	3.166247	0.355289
32.500000	0	0.037903	0.000066	0.381586	0.056226
32.500000	1	1.550774	1.075623	2.809904	0.285148
32.750000	0	0.038827	0.000257	0.512820	0.060629
32.750000	1	1.568792	0.386977	2.907026	0.319061
33.000000	0	0.040679	0.000128	0.652865	0.069395
33.000000	1	1.530926	0.555030	2.671575	0.310636
33.250000	0	0.039338	0.000145	0.813457	0.067091
33.250000	1	1.493010	0.760558	2.497645	0.257606
33.500000	0	0.042905	0.000498	1.146759	0.077890
33.500000	1	1.544804	0.405232	2.629670	0.312606
33.750000	0	0.041983	0.000759	0.940513	0.076156
33.750000	1	1.497116	0.697165	2.692896	0.287246
34.000000	0	0.040884	0.000394	0.736519	0.066097
34.000000	1	1.574777	0.666015	3.140703	0.351118
34.250000	0	0.040601	0.000150	0.721225	0.070144
34.250000	1	1.557896	0.310432	2.301560	0.256742
34.500000	0	0.037189	0.000828	0.430464	0.055487
34.500000	1	1.526288	0.431448	2.311190	0.274408
34.750000	0	0.043007	0.000240	0.740574	0.075277
