Time	Cell_type	Mean	Min	Max	Std
6.250000	1	1.236038	0.323336	2.479792	0.292900
6.500000	0	0.082128	0.008275	0.805276	0.068265
6.500000	1	1.213296	0.558512	2.408203	0.267155
6.750000	0	0.079245	0.001054	0.630465	0.055430
6.750000	1	1.250952	0.475196	2.597745	0.278754
7.000000	0	0.080172	0.003244	0.670492	0.054026
7.000000	1	1.212364	0.152764	2.606811	0.343023
7.250000	0	0.081635	0.008782	0.686022	0.055663
7.250000	1	1.226457	0.434492	2.402953	0.298060
7.500000	0	0.081461	0.009749	0.985313	0.065198
7.500000	1	1.226195	0.465459	2.191274	0.263726
7.750000	0	0.082618	0.000941	0.545822	0.057377
7.750000	1	1.202782	0.318623	2.090057	0.270886
8.000000	0	0.083931	0.004530	1.341645	0.074561
8.000000	1	1.233960	0.264277	2.638381	0.318274
8.250000	0	0.082780	0.005507	0.909774	0.066889
8.250000	1	1.198494	0.173355	1.929281	0.312219
8.500000	0	0.080378	0.003968	0.589031	0.056987
8.500000	1	1.233616	0.145889	2.038085	0.299674
8.750000	0	0.083214	0.005187	0.778053	0.067040
8.750000	1	1.254014	0.225975	2.568813	0.297879
9.000000	0	0.077709	0.006944	0.390866	0.045471
9.000000	1	1.190725	0.183608	1.742860	0.231652
9.250000	0	0.079203	0.005190	0.487471	0.052502
9.250000	1	1.240982	0.544991	2.294138	0.275690
9.500000	0	0.078902	0.007713	0.945127	0.061220
9.500000	1	1.240959	0.307436	2.447137	0.300954
9.750000	0	0.083012	0.003545	0.631815	0.058699
9.750000	1	1.237608	0.506837	2.177466	0.243853
10.000000	0	0.082247	0.010871	0.600018	0.063969
10.000000	1	1.263075	0.335438	2.662310	0.317851
10.250000	0	0.080228	0.007151	0.757362	0.059923
10.250000	1	1.220962	0.387915	2.454718	0.312532
10.500000	0	0.080866	0.003624	0.773632	0.057321
10.500000	1	1.195374	0.377155	2.045127	0.255163
10.750000	0	0.077889	0.003613	0.677909	0.056225
10.750000	1	1.217726	0.528923	2.555129	0.277431
11.000000	0	0.083883	0.008967	1.652553	0.083224
11.000000	1	1.260832	0.684764	2.750042	0.243783
11.250000	0	0.084590	0.005296	1.372339	0.083093
11.250000	1	1.241281	0.372971	2.261858	0.307935
11.500000	0	0.078979	0.003588	0.578305	0.053908
11.500000	1	1.211111	0.285239	2.643497	0.272249
11.750000	0	0.079682	0.005160	0.597696	0.059574
11.750000	1	1.226873	0.335133	2.446893	0.354877
12.000000	0	0.079527	0.001071	0.508775	0.057318
12.000000	1	1.246116	0.383650	2.685996	0.305674
12.250000	0	0.082240	0.013833	1.281221	0.078330
12.250000	1	1.246745	0.293202	3.937406	0.417749
12.500000	0	0.080335	0.007826	0.514432	0.057769
12.500000	1	1.249069	0.354799	3.129156	0.334421
12.750000	0	0.079064	0.005893	1.479578	0.074027
12.750000	1	1.247028	0.486919	1.860579	0.233836
13.000000	0	0.080115	0.011926	0.527682	0.055081
13.000000	1	1.259309	0.651844	2.055889	0.245315
13.250000	0	0.078597	0.008010	0.698227	0.053543
13.250000	1	1.222318	0.459381	1.774805	0.188024
13.500000	0	0.080245	0.002398	0.682024	0.056845
13.500000	1	1.263907	0.307617	2.357299	0.303751
13.750000	0	0.076939	0.011591	0.604411	0.049934
13.750000	1	1.258049	0.422335	2.091219	0.260480
14.000000	0	0.078907	0.006087	0.574109	0.052251
14.000000	1	1.254255	0.100739	2.627516	0.337283
14.250000	0	0.079698	0.005437	0.417485	0.050876
14.250000	1	1.236465	0.510341	2.184631	0.234030
14.500000	0	0.077135	0.002892	0.515678	0.044240
14.500000	1	1.258382	0.545259	2.280871	0.303933
14.750000	0	0.078095	0.007224	0.611843	0.051798
14.750000	1	1.238183	0.432333	2.134342	0.268521
15.000000	0	0.077620	0.010540	0.824344	0.052082
15.000000	1	1.188242	0.277845	1.800631	0.243722
15.250000	0	0.082487	0.007969	0.520957	0.058938
15.250000	1	1.226086	0.359347	2.554783	0.316485
15.500000	0	0.079835	0.004331	0.644166	0.061022
15.500000	1	1.256885	0.219997	2.137487	0.284830
15.750000	0	0.078949	0.006789	0.821036	0.059858
15.750000	1	1.212146	0.410982	2.122668	0.235803
16.000000	0	0.078218	0.003049	0.612882	0.052449
16.000000	1	1.237807	0.075594	2.595878	0.338815
16.250000	0	0.076975	0.008423	0.366030	0.046724
16.250000	1	1.247917	0.142659	2.663321	0.364045
16.500000	0	0.077674	0.001257	1.046435	0.057300
16.500000	1	1.307044	0.715138	4.680778	0.485166
16.750000	0	0.078781	0.001491	0.530265	0.051402
16.750000	1	1.300415	0.723290	2.681082	0.296350
17.000000	0	0.076646	0.004542	0.889334	0.052001
17.000000	1	1.290482	0.600641	4.868074	0.447494
17.250000	0	0.078141	0.005376	0.783165	0.051563
17.250000	1	1.216582	0.404449	2.746622	0.309315
17.500000	0	0.077423	0.003426	0.760101	0.050179
17.500000	1	1.209920	0.280503	2.243128	0.282616
17.750000	0	0.077447	0.002028	0.530221	0.048146
17.750000	1	1.272739	0.526058	2.144341	0.293174
18.000000	0	0.077161	0.005384	0.720642	0.051497
18.000000	1	1.282032	0.293583	4.326754	0.480609
18.250000	0	0.079594	0.002415	0.584011	0.052956
18.250000	1	1.191351	0.245761	1.802458	0.250151
18.500000	0	0.083225	0.005589	0.707383	0.069386
18.500000	1	1.189939	0.340407	2.107440	0.279275
18.750000	0	0.077553	0.003110	0.625272	0.056439
18.750000	1	1.253351	0.214028	2.497858	0.294377
19.000000	0	0.078914	0.011126	0.728892	0.056491
19.000000	1	1.268990	0.713130	2.274536	0.272183
19.250000	0	0.078449	0.007729	0.644454	0.054071
19.250000	1	1.219069	0.353306	2.378761	0.275780
19.500000	0	0.077230	0.002446	0.381355	0.046657
19.500000	1	1.221112	0.114262	1.981009	0.271927
19.750000	0	0.076129	0.004574	0.479456	0.048176
19.750000	1	1.253543	0.384823	2.169893	0.265376
20.000000	0	0.074232	0.008408	0.472278	0.043723
20.000000	1	1.232454	0.486366	3.013746	0.301309
20.250000	0	0.076222	0.008220	0.874081	0.052964
20.250000	1	1.218826	0.068418	2.179855	0.315834
20.500000	0	0.075500	0.005535	0.561822	0.048343
20.500000	1	1.226186	0.092465	2.107940	0.260488
20.750000	0	0.077038	0.013477	0.524179	0.047950
20.750000	1	1.278782	0.564128	2.238208	0.253790
21.000000	0	0.076197	0.005570	1.908294	0.082122
21.000000	1	1.225685	0.115215	1.991835	0.268864
21.250000	0	0.078999	0.002812	0.875419	0.057091
21.250000	1	1.248850	0.392288	2.705417	0.313994
21.500000	0	0.076844	0.006509	0.439871	0.045447
21.500000	1	1.237741	0.200542	2.350277	0.300088
21.750000	0	0.078337	0.006022	0.801879	0.060502
21.750000	1	1.232421	0.039174	2.017848	0.293446
22.000000	0	0.073494	0.008014	0.456261	0.043374
22.000000	1	1.213579	0.663042	2.460493	0.280564
22.250000	0	0.077660	0.008341	0.705998	0.054596
22.250000	1	1.238765	0.273979	2.164301	0.286938
22.500000	0	0.075425	0.008456	0.730896	0.049885
22.500000	1	1.276508	0.347897	2.455719	0.334545
22.750000	0	0.076871	0.007416	0.468184	0.047927
22.750000	1	1.234874	0.377123	1.976896	0.264454
23.000000	0	0.077423	0.000439	0.632000	0.049327
23.000000	1	1.209410	0.501096	2.294566	0.282295
23.250000	0	0.079405	0.004817	0.701206	0.052310
23.250000	1	1.181829	0.375300	2.373405	0.314624
23.500000	0	0.078149	0.003324	0.977161	0.060018
23.500000	1	1.249380	0.513133	2.748056	0.348418
23.750000	0	0.076604	0.005813	0.791786	0.053525
23.750000	1	1.228600	0.177042	3.378399	0.419281
24.000000	0	0.075803	0.003090	0.707675	0.050313
24.000000	1	1.274607	0.574523	2.655350	0.276100
24.250000	0	0.074885	0.005004	0.410744	0.045828
24.250000	1	1.201958	0.405389	1.766104	0.231777
24.500000	0	0.076213	0.010463	0.618670	0.048025
24.500000	1	1.286967	0.465038	2.990413	0.339145
24.750000	0	0.075844	0.001087	0.536201	0.045736
24.750000	1	1.221771	0.667589	2.402652	0.280093
25.000000	0	0.077616	0.007221	0.588954	0.051130
25.000000	1	1.198657	0.246133	2.116853	0.293021
25.250000	0	0.077199	0.007276	0.818125	0.053237
25.250000	1	1.232053	0.403156	3.227772	0.318686
25.500000	0	0.076163	0.004523	0.688456	0.051007
25.500000	1	1.243306	0.374371	3.045026	0.316621
25.750000	0	0.077784	0.007105	0.917620	0.061857
25.750000	1	1.229185	0.277419	2.564825	0.277761
26.000000	0	0.075357	0.006298	0.415115	0.041926
26.000000	1	1.237040	0.632159	2.291315	0.250213
26.250000	0	0.074266	0.002583	0.445418	0.042871
26.250000	1	1.263997	0.298056	2.218376	0.276959
26.500000	0	0.075032	0.003977	0.425972	0.043234
26.500000	1	1.260811	0.513030	2.430860	0.303954
26.750000	0	0.076797	0.006582	0.472472	0.047742
26.750000	1	1.241526	0.083877	2.299084	0.329615
27.000000	0	0.076330	0.004980	1.002878	0.053143
27.000000	1	1.264992	0.346279	2.593096	0.315202
27.250000	0	0.072265	0.002405	0.621128	0.040499
27.250000	1	1.233930	0.434843	2.552789	0.298937
27.500000	0	0.072499	0.010215	0.800955	0.047058
27.500000	1	1.247058	0.295221	2.319906	0.305074
27.750000	0	0.073873	0.006457	0.594470	0.043025
27.750000	1	1.234336	0.544610	2.529096	0.260620
28.000000	0	0.073097	0.008184	0.569355	0.041654
28.000000	1	1.215639	0.115144	2.617249	0.289866
28.250000	0	0.072602	0.005002	0.392146	0.039918
28.250000	1	1.206208	0.301409	2.229562	0.272053
28.500000	0	0.075071	0.001968	0.530946	0.045166
28.500000	1	1.265618	0.466644	3.246595	0.395515
28.750000	0	0.075605	0.009004	1.314311	0.062763
28.750000	1	1.244763	0.585695	2.362731	0.285446
29.000000	0	0.073888	0.005004	0.922184	0.049690
29.000000	1	1.217675	0.445525	2.402480	0.281642
29.250000	0	0.073886	0.004535	0.366110	0.040150
29.250000	1	1.260991	0.151766	2.661798	0.325974
29.500000	0	0.076940	0.002853	0.496472	0.049827
29.500000	1	1.220819	0.440152	2.236720	0.280793
29.750000	0	0.073966	0.002359	0.366388	0.040633
29.750000	1	1.233792	0.606513	1.906278	0.247407
30.000000	0	0.076090	0.008573	0.582352	0.050685
30.000000	1	1.239107	0.507057	2.093182	0.263567
30.250000	0	0.074342	0.001720	0.703725	0.044341
30.250000	1	1.253844	0.502765	2.526354	0.291651
30.500000	0	0.074858	0.003769	0.353590	0.041757
30.500000	1	1.260697	0.231937	3.755566	0.381573
30.750000	0	0.071276	0.005788	0.344203	0.035144
30.750000	1	1.242705	0.625971	1.997390	0.270057
31.000000	0	0.072283	0.004012	0.491325	0.040392
31.000000	1	1.229368	0.223217	2.829815	0.304278
31.250000	0	0.071484	0.001771	0.403158	0.038644
31.250000	1	1.228960	0.415383	2.250934	0.301018
31.500000	0	0.071366	0.004547	0.423078	0.038773
31.500000	1	1.237266	0.578322	2.375989	0.238826
31.750000	0	0.072453	0.008771	0.330479	0.037132
31.750000	1	1.254948	0.356458	1.862269	0.236865
32.000000	0	0.073427	0.004847	0.916902	0.049046
32.000000	1	1.241917	0.493880	2.471282	0.265447
32.250000	0	0.072371	0.004698	0.466816	0.040269
32.250000	1	1.247482	0.296039	2.470424	0.313063
32.500000	0	0.072788	0.004430	0.274229	0.035084
32.500000	1	1.211564	0.081982	1.937151	0.271590
32.750000	0	0.075346	0.010276	0.796038	0.048361
32.750000	1	1.274302	0.300263	2.449447	0.318148
33.000000	0	0.073222	0.004141	0.364582	0.036414
33.000000	1	1.233593	0.355972	2.112550	0.237493
33.250000	0	0.072172	0.003622	0.347378	0.036930
33.250000	1	1.237350	0.568116	2.414344	0.261542
33.500000	0	0.073313	0.000805	0.471815	0.044277
33.500000	1	1.239659	0.568828	1.968290	0.262906
33.750000	0	0.076750	0.009402	0.566996	0.050907
33.750000	1	1.219182	0.429412	1.903545	0.273046
34.000000	0	0.074128	0.004413	0.736843	0.049645
34.000000	1	1.236271	0.579947	2.800750	0.271311
34.250000	0	0.076734	0.007809	0.371690	0.042897
34.250000	1	1.314837	0.439344	4.479342	0.456680
34.500000	0	0.075441	0.003935	0.488510	0.046276
34.500000	1	1.239520	0.457181	2.394165	0.267950
34.750000	0	0.075260	0.005290	0.482242	0.044597
34.750000	1	1.206233	0.545391	2.282679	0.233388
35.000000	0	0.076769	0.010227	0.890748	0.056055
35.000000	1	1.272484	0.572606	2.305635	0.296492
35.250000	0	0.075323	0.005661	0.509459	0.044190
35.250000	1	1.281933	0.629823	2.756332	0.300837
35.500000	0	0.076857	0.014175	0.620777	0.046268
35.500000	1	1.208420	0.482947	1.998342	0.261448
35.750000	0	0.076719	0.004809	0.454389	0.045144
35.750000	1	1.264981	0.340937	3.145259	0.342610
36.000000	0	0.074795	0.001333	0.607151	0.046587
36.000000	1	1.268605	0.223417	2.583181	0.366419
36.250000	0	0.076984	0.006803	0.962553	0.061958
36.250000	1	1.201373	0.492140	1.822142	0.234661
36.500000	0	0.078324	0.007790	0.830540	0.057994
36.500000	1	1.195157	0.254585	2.168458	0.277093
36.750000	0	0.076094	0.006514	0.573785	0.049276
36.750000	1	1.249454	0.541476	2.533624	0.293672
37.000000	0	0.073494	0.002770	0.417974	0.041066
37.000000	1	1.240228	0.462453	2.206766	0.268228
37.250000	0	0.076904	0.003532	0.737761	0.048747
37.250000	1	1.239153	0.122482	2.299239	0.257308
37.500000	0	0.069987	0.004839	0.269115	0.032973
37.500000	1	1.203853	0.559885	1.951114	0.213664
37.750000	0	0.075933	0.006054	0.662756	0.047890
37.750000	1	1.255650	0.621083	2.271327	0.261002
38.000000	0	0.075801	0.004322	0.424323	0.043339
38.000000	1	1.226904	0.459956	2.121634	0.226579
38.250000	0	0.075255	0.004697	0.661734	0.049188
38.250000	1	1.265064	0.176690	2.716463	0.300019
38.500000	0	0.074406	0.006223	0.953983	0.049467
38.500000	1	1.181034	0.247430	2.231376	0.284292
38.750000	0	0.076284	0.004964	0.717210	0.053800
38.750000	1	1.248008	0.236504	2.263662	0.312654
39.000000	0	0.073406	0.004159	0.534547	0.040383
39.000000	1	1.240575	0.512254	2.473949	0.284919
39.250000	0	0.071565	0.008969	0.344495	0.035313
39.250000	1	1.239088	0.604118	2.106583	0.247636
39.500000	0	0.074803	0.004864	0.504891	0.043944
39.500000	1	1.253839	0.744111	2.047378	0.253445
39.750000	0	0.077145	0.006586	0.723187	0.053526
39.750000	1	1.237414	0.256207	2.063298	0.255892
40.000000	0	0.076546	0.007600	1.099866	0.064098
40.000000	1	1.243170	0.408237	2.339964	0.281404
40.250000	0	0.075807	0.006462	0.374084	0.043089
40.250000	1	1.244191	0.233926	2.253858	0.281324
40.500000	0	0.072636	0.005721	0.294535	0.036322
40.500000	1	1.243277	0.585983	2.428704	0.267251
40.750000	0	0.072631	0.005827	0.282673	0.036925
40.750000	1	1.261995	0.188126	2.627724	0.289453
41.000000	0	0.073434	0.004389	0.640049	0.046253
41.000000	1	1.227913	0.523840	3.512705	0.321854
41.250000	0	0.075365	0.007591	0.486561	0.048681
41.250000	1	1.290675	0.478335	2.877744	0.345802
41.500000	0	0.074173	0.001532	0.475358	0.041477
41.500000	1	1.227562	0.500573	2.396370	0.256313
41.750000	0	0.078915	0.003785	0.601629	0.054402
41.750000	1	1.283616	0.552563	2.803720	0.315927
42.000000	0	0.074094	0.010143	0.681978	0.045582
42.000000	1	1.215120	0.211138	2.399092	0.269471
42.250000	0	0.075090	0.001740	0.361909	0.042080
42.250000	1	1.270839	0.685247	2.254206	0.275121
42.500000	0	0.074113	0.002732	0.505295	0.040573
42.500000	1	1.241114	0.452856	1.881298	0.219671
42.750000	0	0.072101	0.010410	0.313584	0.037254
42.750000	1	1.238148	0.476787	2.131488	0.237770
43.000000	0	0.074766	0.002994	0.398940	0.041018
43.000000	1	1.238459	0.735800	2.042582	0.213718
43.250000	0	0.073818	0.012336	0.594067	0.046549
43.250000	1	1.275754	0.614555	2.787681	0.369290
43.500000	0	0.073896	0.005557	0.915422	0.048787
43.500000	1	1.227103	0.218347	2.709964	0.295664
43.750000	0	0.074311	0.004202	0.359099	0.039635
43.750000	1	1.276878	0.310571	2.261067	0.281166
44.000000	0	0.073219	0.002632	0.668735	0.043429
44.000000	1	1.225864	0.101588	2.370010	0.252306
44.250000	0	0.073322	0.007125	0.350247	0.037287
44.250000	1	1.235622	0.346740	2.094489	0.268484
44.500000	0	0.071587	0.009107	0.402904	0.040800
44.500000	1	1.245657	0.317215	2.353576	0.278111
44.750000	0	0.074286	0.001878	1.298119	0.060257
44.750000	1	1.234493	0.285020	2.161510	0.284840
45.000000	0	0.073012	0.002366	0.604158	0.044376
45.000000	1	1.254826	0.675466	2.783259	0.289965
45.250000	0	0.074500	0.007722	0.975610	0.060904
45.250000	1	1.211702	0.306908	2.831672	0.329818
45.500000	0	0.079101	0.011922	2.301768	0.094631
45.500000	1	1.215950	0.504291	3.275216	0.305046
45.750000	0	0.076175	0.009802	0.747716	0.047993
45.750000	1	1.233547	0.443215	2.965251	0.321611
46.000000	0	0.075520	0.000657	0.572503	0.049104
46.000000	1	1.324407	0.288368	2.362205	0.339035
46.250000	0	0.072797	0.004713	0.714238	0.044516
46.250000	1	1.204864	0.348783	2.255197	0.280729
46.500000	0	0.075535	0.010530	0.648237	0.051076
46.500000	1	1.205007	0.235121	2.282180	0.286612
46.750000	0	0.076269	0.002500	0.671099	0.049834
46.750000	1	1.240318	0.168346	2.170411	0.278677
47.000000	0	0.074801	0.007198	0.415270	0.045684
47.000000	1	1.212696	0.535551	2.109479	0.280631
47.250000	0	0.076047	0.003633	0.782001	0.053018
47.250000	1	1.263489	0.711870	2.405640	0.276988
47.500000	0	0.075285	0.002887	0.377767	0.040260
47.500000	1	1.229997	0.183232	2.575184	0.310374
47.750000	0	0.073970	0.004716	0.544451	0.041368
47.750000	1	1.222863	0.174478	2.124994	0.299715
48.000000	0	0.070714	0.010648	0.321647	0.035716
48.000000	1	1.253852	0.553763	2.408371	0.306401
48.250000	0	0.070761	0.006692	0.348499	0.035250
48.250000	1	1.219805	0.164128	1.923957	0.264150
48.500000	0	0.071519	0.005068	0.604157	0.038605
48.500000	1	1.246690	0.369830	2.268380	0.300046
48.750000	0	0.073109	0.003267	0.422000	0.038932
48.750000	1	1.208884	0.216051	2.037340	0.260990
49.000000	0	0.075688	0.007643	0.591665	0.048257
49.000000	1	1.247026	0.519859	2.958001	0.280532
49.250000	0	0.074924	0.006771	0.469581	0.042219
49.250000	1	1.263742	0.774967	2.114135	0.251838
49.500000	0	0.073730	0.006342	0.530821	0.042868
49.500000	1	1.271283	0.220249	2.574357	0.312710
49.750000	0	0.076965	0.007941	0.658518	0.050905
49.750000	1	1.235000	0.461178	2.218535	0.251582
50.000000	0	0.071137	0.006821	0.357254	0.034428
50.000000	1	1.231075	0.329316	2.095302	0.251271
50.250000	0	0.072689	0.001371	0.348865	0.039475
50.250000	1	1.226155	0.379381	3.488501	0.355919
50.500000	0	0.074705	0.004654	0.444886	0.042573
50.500000	1	1.263211	0.626250	2.487713	0.324620
50.750000	0	0.074366	0.014938	0.585653	0.044702
50.750000	1	1.218621	0.247243	2.508615	0.278592
51.000000	0	0.072786	0.002477	0.666408	0.043979
51.000000	1	1.237266	0.182375	2.692365	0.318988
51.250000	0	0.075160	0.013055	0.415868	0.043514
51.250000	1	1.198753	0.102805	2.151710	0.261658
51.500000	0	0.072474	0.006053	0.453449	0.038281
51.500000	1	1.217993	0.505122	2.015288	0.296331
51.750000	0	0.076493	0.010348	0.542759	0.047202
51.750000	1	1.267736	0.244855	2.701350	0.303618
52.000000	0	0.074182	0.008245	0.776463	0.053092
52.000000	1	1.199553	0.184119	2.744578	0.268338
52.250000	0	0.077682	0.015269	0.523693	0.049290
52.250000	1	1.258709	0.613979	2.358524	0.294230
52.500000	0	0.074443	0.003831	0.436027	0.041426
52.500000	1	1.256483	0.247469	2.279960	0.366636
52.750000	0	0.073191	0.005245	0.380816	0.042522
52.750000	1	1.202659	0.395517	2.305397	0.272554
53.000000	0	0.075136	0.004354	0.653261	0.044280
53.000000	1	1.253156	0.560927	2.587181	0.275798
53.250000	0	0.075704	0.004308	0.809533	0.054882
53.250000	1	1.253094	0.513852	2.596465	0.334920
53.500000	0	0.074880	0.010844	0.758858	0.048425
53.500000	1	1.256078	0.160155	2.674357	0.301489
53.750000	0	0.075407	0.002297	0.625656	0.048978
53.750000	1	1.197218	0.376813	2.789623	0.304497
54.000000	0	0.077217	0.010974	0.588664	0.049630
54.000000	1	1.189589	0.403075	2.185961	0.321606
54.250000	0	0.076709	0.006035	0.737426	0.054104
54.250000	1	1.237274	0.262370	2.223332	0.270517
54.500000	0	0.073786	0.008462	0.445245	0.038129
54.500000	1	1.213975	0.467862	2.167364	0.272259
54.750000	0	0.073798	0.005491	0.364086	0.039693
54.750000	1	1.243716	0.103610	2.706816	0.298931
55.000000	0	0.073581	0.007852	0.297621	0.035717
55.000000	1	1.210388	0.236600	1.829304	0.230923
55.250000	0	0.076103	0.008019	0.460804	0.048701
55.250000	1	1.209762	0.407378	2.468611	0.282740
55.500000	0	0.076277	0.008067	0.881027	0.057917
55.500000	1	1.249175	0.450098	2.187502	0.265177
55.750000	0	0.075341	0.012274	0.558390	0.046014
55.750000	1	1.235883	0.388312	2.194143	0.270976
56.000000	0	0.071381	0.009212	0.359886	0.035326
56.000000	1	1.229271	0.301303	2.207881	0.256989
56.250000	0	0.073483	0.009012	0.345711	0.034971
56.250000	1	1.215789	0.521578	2.496918	0.262164
56.500000	0	0.075326	0.002827	0.741361	0.045572
56.500000	1	1.274925	0.532974	2.385355	0.274428
56.750000	0	0.073417	0.003217	0.796882	0.052737
56.750000	1	1.241760	0.559357	2.452862	0.245154
57.000000	0	0.073431	0.003611	0.580568	0.048286
57.000000	1	1.314936	0.575640	3.209819	0.339980
57.250000	0	0.074711	0.002060	0.351626	0.039056
57.250000	1	1.260828	0.295719	2.375594	0.334047
57.500000	0	0.074250	0.005380	0.869878	0.049286
57.500000	1	1.224437	0.330292	2.142597	0.282648
57.750000	0	0.074913	0.011410	0.949460	0.055723
57.750000	1	1.243987	0.597107	2.085886	0.253119
58.000000	0	0.073034	0.012432	0.353373	0.035877
58.000000	1	1.267859	0.691586	2.305293	0.268784
58.250000	0	0.073155	0.003667	0.615529	0.043786
58.250000	1	1.233210	0.194082	2.426720	0.302736
58.500000	0	0.073639	0.005261	0.571920	0.043297
58.500000	1	1.258420	0.308162	2.786955	0.322260
58.750000	0	0.069702	0.007299	0.463192	0.031606
58.750000	1	1.209621	0.366380	2.254184	0.267154
59.000000	0	0.072168	0.005829	0.333835	0.035384
59.000000	1	1.208121	0.425010	2.299996	0.254561
59.250000	0	0.077913	0.003005	1.647758	0.081022
59.250000	1	1.265762	0.403580	2.802237	0.315429
59.500000	0	0.076318	0.005902	0.524716	0.048111
59.500000	1	1.255620	0.156733	2.711100	0.347072
59.750000	0	0.073727	0.005879	1.077725	0.054657
59.750000	1	1.267120	0.363458	2.707158	0.291522
60.000000	0	0.071767	0.001964	0.425677	0.037988
60.000000	1	1.212846	0.307344	1.905178	0.236504
60.250000	0	0.071877	0.002661	0.516161	0.040883
60.250000	1	1.209112	0.463396	1.803444	0.216335
60.500000	0	0.074846	0.008112	0.440404	0.041087
60.500000	1	1.276294	0.412217	2.501384	0.377377
60.750000	0	0.072923	0.003523	0.812971	0.050957
60.750000	1	1.272172	0.683097	2.230374	0.267332
61.000000	0	0.074638	0.005824	1.020924	0.052416
61.000000	1	1.250223	0.450966	2.332624	0.305869
61.250000	0	0.071947	0.010948	0.562919	0.039285
61.250000	1	1.197756	0.353775	2.451297	0.280747
61.500000	0	0.074064	0.003314	0.815179	0.047128
61.500000	1	1.204590	0.502095	1.843213	0.231447
61.750000	0	0.073943	0.005992	0.555728	0.042291
61.750000	1	1.173672	0.419980	1.981281	0.216225
62.000000	0	0.077000	0.008731	0.604169	0.048085
62.000000	1	1.221467	0.253329	2.899926	0.343998
62.250000	0	0.072885	0.007334	0.275397	0.036207
62.250000	1	1.237053	0.474769	2.809978	0.330276
62.500000	0	0.075156	0.010748	0.578288	0.049666
62.500000	1	1.228476	0.432597	2.628604	0.350124
62.750000	0	0.072145	0.011053	0.818533	0.045690
62.750000	1	1.246168	0.538124	2.693069	0.322398
63.000000	0	0.071981	0.004526	0.313280	0.034101
63.000000	1	1.244206	0.345344	2.715732	0.313145
63.250000	0	0.072044	0.006432	0.490459	0.037466
63.250000	1	1.238891	0.585000	2.966836	0.310366
63.500000	0	0.075337	0.005171	0.500318	0.045184
63.500000	1	1.250984	0.367757	2.189714	0.289962
63.750000	0	0.074221	0.007249	1.109228	0.056817
63.750000	1	1.198471	0.346159	2.185039	0.291155
64.000000	0	0.073982	0.013113	0.507652	0.041789
64.000000	1	1.311070	0.616630	3.907982	0.389066
64.250000	0	0.068488	0.002532	0.220461	0.029981
64.250000	1	1.261556	0.609811	2.127793	0.267873
64.500000	0	0.074754	0.001522	0.634169	0.048247
64.500000	1	1.190912	0.660251	1.947262	0.209507
