Time	Cell_type	Mean	Min	Max	Std
5.250000	1	1.755140	0.687299	3.189737	0.438964
5.500000	0	0.146293	0.006424	1.277206	0.107726
5.500000	1	1.778951	0.398401	4.008900	0.568987
5.750000	0	0.154439	0.015516	2.105320	0.152068
5.750000	1	1.604570	0.499512	3.324749	0.466252
6.000000	0	0.164029	0.017390	2.247600	0.173775
6.000000	1	1.771770	0.394133	3.261772	0.518579
6.250000	0	0.151243	0.003416	2.093023	0.138062
6.250000	1	1.629589	0.460095	3.080578	0.443930
6.500000	0	0.149301	0.005293	1.488505	0.123824
6.500000	1	1.696966	0.599910	3.536651	0.423259
6.750000	0	0.152225	0.013486	1.110105	0.111748
6.750000	1	1.705853	0.773406	3.632856	0.459369
7.000000	0	0.144881	0.017249	1.349562	0.105079
7.000000	1	1.684189	0.723905	3.819530	0.447010
7.250000	0	0.147291	0.014050	1.832180	0.129736
7.250000	1	1.645558	0.450383	3.227256	0.382859
7.500000	0	0.148657	0.003545	1.324305	0.113869
7.500000	1	1.700042	0.509088	3.464893	0.457290
7.750000	0	0.150557	0.007145	1.254742	0.108345
7.750000	1	1.746864	0.335793	4.631177	0.574433
8.000000	0	0.147209	0.009821	1.275572	0.107025
8.000000	1	1.711213	0.835102	3.878018	0.424202
8.250000	0	0.150777	0.005088	1.587203	0.131072
8.250000	1	1.631033	0.334461	3.217805	0.483720
8.500000	0	0.150900	0.006125	1.361950	0.121068
8.500000	1	1.687841	0.385323	3.572352	0.458256
8.750000	0	0.142789	0.006308	1.410342	0.101879
8.750000	1	1.771774	0.539209	4.918040	0.660988
9.000000	0	0.153610	0.016539	3.627825	0.177703
9.000000	1	1.733200	0.664734	5.069049	0.597880
9.250000	0	0.150675	0.008793	2.077555	0.146241
9.250000	1	1.713353	0.261678	4.485746	0.544811
9.500000	0	0.151483	0.002213	1.537566	0.116695
9.500000	1	1.696840	0.361537	4.168509	0.575153
9.750000	0	0.152197	0.008376	1.529285	0.123139
9.750000	1	1.781670	0.434730	4.671723	0.551278
10.000000	0	0.148318	0.015836	1.432804	0.119801
10.000000	1	1.701997	0.269023	4.075471	0.586983
10.250000	0	0.155007	0.013150	1.788135	0.149406
10.250000	1	1.622455	0.421886	3.135685	0.428874
10.500000	0	0.149697	0.018059	1.920246	0.132065
10.500000	1	1.697218	0.181812	4.456587	0.569150
10.750000	0	0.151373	0.012698	1.263716	0.119755
10.750000	1	1.600326	0.378180	3.539518	0.480322
11.000000	0	0.145535	0.011039	0.854520	0.091552
11.000000	1	1.739998	0.657629	3.497711	0.454779
11.250000	0	0.150619	0.009508	1.555269	0.128544
11.250000	1	1.693484	0.269930	2.973805	0.459596
11.500000	0	0.153849	0.013297	1.590402	0.132128
11.500000	1	1.776093	0.410326	3.576055	0.510720
11.750000	0	0.149830	0.014064	1.427028	0.112229
11.750000	1	1.638739	0.418168	3.447014	0.446915
12.000000	0	0.151110	0.019439	1.658409	0.129116
12.000000	1	1.719769	0.232149	3.954531	0.616944
12.250000	0	0.140900	0.011018	0.662149	0.066023
12.250000	1	1.686365	0.642826	3.332165	0.434048
12.500000	0	0.148580	0.003124	2.324162	0.133281
12.500000	1	1.702263	0.184658	3.372003	0.457823
12.750000	0	0.152698	0.012658	1.566809	0.133890
12.750000	1	1.717723	0.117811	3.933909	0.517825
13.000000	0	0.147423	0.001614	1.739982	0.125370
13.000000	1	1.691449	0.592380	3.168873	0.397642
13.250000	0	0.147476	0.002773	1.398667	0.106816
13.250000	1	1.660361	0.797470	4.507769	0.418453
13.500000	0	0.146275	0.004597	1.757518	0.121438
13.500000	1	1.739400	0.528144	3.623894	0.516792
13.750000	0	0.144337	0.004539	1.078755	0.099614
13.750000	1	1.698986	0.785664	4.019995	0.415336
14.000000	0	0.143847	0.006124	1.869377	0.098092
14.000000	1	1.698297	0.470040	3.127855	0.410355
14.250000	0	0.149133	0.016160	1.912596	0.128840
14.250000	1	1.674610	0.283679	3.927367	0.486330
14.500000	0	0.148598	0.012937	1.262926	0.107670
14.500000	1	1.678002	0.461309	2.992492	0.412252
14.750000	0	0.152971	0.015325	1.437193	0.119725
14.750000	1	1.741073	0.546784	4.291995	0.591889
15.000000	0	0.150611	0.015518	1.280654	0.120966
15.000000	1	1.635421	0.500860	3.208790	0.404042
15.250000	0	0.148568	0.011524	1.131017	0.106576
15.250000	1	1.700008	0.051279	3.645629	0.506198
15.500000	0	0.153738	0.009418	1.704599	0.147252
15.500000	1	1.717448	0.689220	3.622007	0.561219
15.750000	0	0.151429	0.018542	1.831825	0.132270
15.750000	1	1.871011	0.423541	4.251713	0.681800
16.000000	0	0.150082	0.018651	1.403427	0.119999
16.000000	1	1.654203	0.495657	3.119681	0.389263
16.250000	0	0.136289	0.016155	1.116754	0.071687
16.250000	1	1.725963	0.316721	3.867275	0.604792
16.500000	0	0.144426	0.003457	1.487135	0.114811
16.500000	1	1.708857	0.484773	3.123845	0.501934
16.750000	0	0.144527	0.002990	1.103598	0.098921
16.750000	1	1.708920	0.652775	4.948774	0.508580
17.000000	0	0.148103	0.008865	1.411075	0.113884
17.000000	1	1.678297	0.205938	3.645697	0.534827
17.250000	0	0.149120	0.012594	1.586692	0.129661
17.250000	1	1.727775	0.173150	3.243313	0.452273
17.500000	0	0.146603	0.013252	1.072172	0.103731
17.500000	1	1.676000	0.171203	4.677751	0.604568
17.750000	0	0.149253	0.011558	2.165157	0.135427
17.750000	1	1.723001	0.170859	3.423766	0.530232
18.000000	0	0.141095	0.008872	1.015200	0.076677
18.000000	1	1.613108	0.275720	4.558027	0.505130
18.250000	0	0.146766	0.005779	1.249491	0.108692
18.250000	1	1.721388	0.207273	3.745641	0.531837
18.500000	0	0.150928	0.009543	1.779469	0.140494
18.500000	1	1.692952	0.404363	3.601672	0.425045
18.750000	0	0.149423	0.012356	1.330641	0.104200
18.750000	1	1.658453	0.423786	2.940894	0.473594
19.000000	0	0.155344	0.006662	1.377015	0.143185
19.000000	1	1.734485	0.429992	3.119025	0.473690
19.250000	0	0.152382	0.012496	1.842045	0.145494
19.250000	1	1.716464	0.534078	3.550775	0.515912
19.500000	0	0.159162	0.018682	1.478876	0.142525
19.500000	1	1.804335	0.913161	3.458580	0.458517
19.750000	0	0.150315	0.013126	1.378363	0.114023
19.750000	1	1.777497	0.720998	4.330343	0.597628
20.000000	0	0.146542	0.007943	1.135312	0.099782
20.000000	1	1.746740	0.194807	4.100180	0.513468
20.250000	0	0.146248	0.005177	3.160256	0.140855
20.250000	1	1.664728	0.308873	3.492852	0.527952
20.500000	0	0.149275	0.013399	1.397967	0.128676
20.500000	1	1.687997	0.335728	3.763070	0.526836
20.750000	0	0.150013	0.003833	1.967532	0.119301
20.750000	1	1.700903	0.603823	3.315302	0.454637
21.000000	0	0.150891	0.010497	2.018712	0.132249
21.000000	1	1.785950	0.300821	3.806499	0.586241
21.250000	0	0.150965	0.005176	2.346640	0.148047
21.250000	1	1.667893	0.255129	3.448038	0.473309
21.500000	0	0.150290	0.003176	1.379218	0.117547
21.500000	1	1.732111	0.722078	4.458550	0.454227
21.750000	0	0.141385	0.002523	1.261037	0.086932
21.750000	1	1.727735	0.511216	3.604550	0.430082
22.000000	0	0.141772	0.019427	1.555406	0.098536
22.000000	1	1.619791	0.611363	2.983392	0.396717
22.250000	0	0.144126	0.018807	1.922921	0.106215
22.250000	1	1.758753	0.137842	3.758531	0.515477
22.500000	0	0.144053	0.016433	1.515057	0.104877
22.500000	1	1.592089	0.373798	3.345653	0.408312
22.750000	0	0.147574	0.029047	1.812810	0.123530
22.750000	1	1.623718	0.594788	3.057561	0.412699
23.000000	0	0.149373	0.009485	1.009670	0.108305
23.000000	1	1.828450	0.110188	5.579295	0.703005
23.250000	0	0.146564	0.003207	1.104761	0.103765
23.250000	1	1.750165	0.266526	3.742752	0.511860
23.500000	0	0.147016	0.010321	1.998390	0.124209
23.500000	1	1.616918	0.285614	3.634831	0.453072
23.750000	0	0.142060	0.023777	1.346344	0.088515
23.750000	1	1.714071	0.432553	3.022149	0.420273
24.000000	0	0.149553	0.008691	1.169160	0.102636
24.000000	1	1.721861	0.435495	3.827978	0.534555
24.250000	0	0.152301	0.016594	1.664591	0.129913
24.250000	1	1.748135	0.703665	3.497084	0.494483
24.500000	0	0.150965	0.007916	1.475906	0.129195
24.500000	1	1.786171	0.660038	3.615746	0.521352
24.750000	0	0.150452	0.008437	3.023977	0.144206
24.750000	1	1.671636	0.515568	4.303360	0.502192
25.000000	0	0.154781	0.015792	1.596450	0.140634
25.000000	1	1.701480	0.705853	3.805040	0.506888
25.250000	0	0.138236	0.012707	1.040500	0.075272
25.250000	1	1.709046	0.647471	2.899936	0.382997
25.500000	0	0.143057	0.014781	2.170383	0.124582
25.500000	1	1.614418	0.353371	2.999850	0.375315
25.750000	0	0.140798	0.013205	1.345454	0.087138
25.750000	1	1.702029	0.375141	3.307081	0.463155
26.000000	0	0.150157	0.019586	1.499979	0.117985
26.000000	1	1.660992	0.119911	3.092152	0.534135
26.250000	0	0.145951	0.009836	1.350176	0.107386
26.250000	1	1.696961	0.702110	3.771704	0.515947
26.500000	0	0.151042	0.028438	2.627148	0.141675
26.500000	1	1.723230	0.668186	4.445651	0.515513
26.750000	0	0.142703	0.007060	1.180566	0.087242
26.750000	1	1.752274	0.393843	3.437283	0.517744
27.000000	0	0.137736	0.017390	1.207574	0.091472
27.000000	1	1.683954	0.298803	3.502337	0.440006
27.250000	0	0.137035	0.003330	1.066482	0.077967
27.250000	1	1.656704	0.633609	2.762455	0.330452
27.500000	0	0.141565	0.018163	1.255212	0.087666
27.500000	1	1.723997	0.369594	3.824352	0.575172
27.750000	0	0.149397	0.003676	3.083719	0.154081
27.750000	1	1.746296	0.540426	4.817590	0.609877
28.000000	0	0.140783	0.018352	1.088714	0.082776
28.000000	1	1.615584	0.217156	4.041932	0.485504
28.250000	0	0.150138	0.003146	1.432016	0.113360
28.250000	1	1.666716	0.175342	3.530841	0.491546
28.500000	0	0.144295	0.004184	1.389822	0.102239
28.500000	1	1.670848	0.675459	2.719272	0.424295
28.750000	0	0.156894	0.008947	1.558570	0.146127
28.750000	1	1.734039	0.544997	4.072334	0.591077
29.000000	0	0.151128	0.011228	1.411243	0.116666
29.000000	1	1.719595	0.717538	3.907272	0.530926
29.250000	0	0.152245	0.008808	2.269099	0.134603
29.250000	1	1.811482	0.624535	5.552608	0.597184
29.500000	0	0.149720	0.006832	1.568593	0.133277
29.500000	1	1.678061	0.253638	2.942409	0.387648
29.750000	0	0.143428	0.027605	1.055629	0.086075
29.750000	1	1.714639	0.253939	3.569819	0.535475
30.000000	0	0.140575	0.006478	1.159168	0.089025
30.000000	1	1.630712	0.363608	3.209008	0.431001
30.250000	0	0.153530	0.011686	1.727369	0.135242
30.250000	1	1.689819	0.302749	4.945287	0.585930
30.500000	0	0.156760	0.005688	2.538224	0.153905
30.500000	1	1.681910	0.634107	3.919617	0.489862
30.750000	0	0.146643	0.004783	1.419882	0.120940
30.750000	1	1.653168	0.054262	3.466821	0.469701
31.000000	0	0.140177	0.008876	1.054648	0.076223
31.000000	1	1.733857	0.875862	3.570648	0.477272
31.250000	0	0.142046	0.009661	1.320305	0.094998
31.250000	1	1.619722	0.125821	3.453823	0.445202
31.500000	0	0.149253	0.007853	1.500361	0.119164
31.500000	1	1.774062	0.565990	3.861977	0.490701
31.750000	0	0.136541	0.010741	0.965628	0.063805
31.750000	1	1.752323	0.325276	3.207999	0.498401
32.000000	0	0.137825	0.015079	1.204096	0.083863
32.000000	1	1.685852	0.425519	3.717529	0.538257
32.250000	0	0.148924	0.009938	1.480347	0.111611
32.250000	1	1.775965	0.444908	3.552714	0.537316
32.500000	0	0.147985	0.015104	1.449330	0.109202
32.500000	1	1.727020	0.307331	3.710311	0.568142
32.750000	0	0.146716	0.008030	1.236586	0.101862
32.750000	1	1.805242	0.714807	4.212250	0.648842
33.000000	0	0.146708	0.002139	2.072384	0.150789
33.000000	1	1.731390	0.555358	3.927264	0.514813
33.250000	0	0.147181	0.010574	1.922739	0.134289
33.250000	1	1.718756	0.385947	4.012756	0.465901
33.500000	0	0.147679	0.009689	1.560430	0.131822
33.500000	1	1.753286	0.696528	4.492072	0.611349
33.750000	0	0.148307	0.004881	1.374793	0.121212
33.750000	1	1.636988	0.343176	3.117840	0.423448
34.000000	0	0.155263	0.017692	6.577873	0.259870
34.000000	1	1.693685	0.374291	6.253066	0.679278
34.250000	0	0.146362	0.008647	1.861019	0.135956
34.250000	1	1.744311	0.654849	4.126463	0.520242
34.500000	0	0.144299	0.002261	1.617569	0.114458
34.500000	1	1.695217	0.162940	4.074020	0.548844
34.750000	0	0.138108	0.022348	0.908777	0.074486
34.750000	1	1.721373	0.531023	3.841031	0.437006
35.000000	0	0.140854	0.022842	1.050149	0.078237
35.000000	1	1.638349	0.444695	2.868827	0.355025
35.250000	0	0.148404	0.010148	1.404490	0.112936
35.250000	1	1.649562	0.088348	3.557172	0.546707
35.500000	0	0.150200	0.012180	2.723631	0.146482
35.500000	1	1.667637	0.514896	3.699704	0.457797
35.750000	0	0.143291	0.021915	1.385860	0.101412
35.750000	1	1.636772	0.390682	3.334637	0.482359
36.000000	0	0.146564	0.011797	1.473414	0.110091
36.000000	1	1.705946	0.189972	3.786506	0.566522
36.250000	0	0.140626	0.026276	1.001499	0.090929
36.250000	1	1.772576	0.686030	3.964671	0.536718
36.500000	0	0.150331	0.016505	1.741842	0.143519
36.500000	1	1.768475	0.723218	4.487850	0.589727
36.750000	0	0.151932	0.017493	1.376553	0.127178
36.750000	1	1.671358	0.376965	3.464402	0.443592
37.000000	0	0.150239	0.003535	1.743756	0.139401
37.000000	1	1.698058	0.388412	3.175811	0.464977
37.250000	0	0.143540	0.017024	1.085210	0.082520
37.250000	1	1.680934	0.214971	3.270159	0.511373
37.500000	0	0.145547	0.007616	1.647008	0.107858
37.500000	1	1.731225	0.543773	3.377653	0.517854
37.750000	0	0.144863	0.009234	1.374780	0.092235
37.750000	1	1.719057	0.483026	3.738480	0.493535
38.000000	0	0.147053	0.012539	1.516387	0.112943
38.000000	1	1.652380	0.268817	3.884349	0.504206
38.250000	0	0.146033	0.005033	1.737106	0.113509
38.250000	1	1.760995	0.583525	4.558073	0.516936
38.500000	0	0.144290	0.005719	0.909228	0.086327
38.500000	1	1.644043	0.419090	3.259799	0.436505
38.750000	0	0.147973	0.014473	1.423730	0.116716
38.750000	1	1.776790	0.756750	4.428273	0.545091
39.000000	0	0.145187	0.011238	1.469718	0.114408
39.000000	1	1.690121	0.438662	3.454197	0.448464
39.250000	0	0.143050	0.005017	0.999173	0.085407
39.250000	1	1.739470	0.611355	3.214971	0.438245
39.500000	0	0.148787	0.009099	1.617009	0.125756
39.500000	1	1.684012	0.422930	2.973056	0.415064
39.750000	0	0.142643	0.004327	1.977669	0.096802
39.750000	1	1.640005	0.466216	3.745246	0.490181
40.000000	0	0.146629	0.010757	1.642747	0.108433
40.000000	1	1.787302	0.272902	4.013839	0.587181
40.250000	0	0.147260	0.010281	1.299317	0.109856
40.250000	1	1.650667	0.173807	3.614831	0.540177
40.500000	0	0.143509	0.014020	1.147499	0.096915
40.500000	1	1.706007	0.385526	3.567007	0.524197
40.750000	0	0.147476	0.003682	1.532745	0.104232
40.750000	1	1.715288	0.378580	3.645260	0.516633
41.000000	0	0.150524	0.004899	1.875006	0.125784
41.000000	1	1.652538	0.724617	3.090763	0.412782
41.250000	0	0.147595	0.012012	1.501563	0.113135
41.250000	1	1.685338	0.572698	3.562869	0.499431
41.500000	0	0.147726	0.005988	1.310691	0.110264
41.500000	1	1.702411	0.497117	3.937976	0.480162
41.750000	0	0.146532	0.020866	1.973651	0.119809
41.750000	1	1.705362	0.456018	3.351673	0.503255
42.000000	0	0.146737	0.010817	1.664483	0.113167
42.000000	1	1.785718	0.694355	3.483892	0.505601
42.250000	0	0.134835	0.013302	0.910460	0.061046
42.250000	1	1.721962	0.104779	3.585702	0.457745
42.500000	0	0.140154	0.002853	1.157856	0.077703
42.500000	1	1.713308	0.307624	2.792149	0.379658
42.750000	0	0.141836	0.011565	1.165229	0.103318
42.750000	1	1.642598	0.584933	3.669951	0.380167
43.000000	0	0.140308	0.002007	1.865028	0.110169
43.000000	1	1.757255	0.631051	3.863318	0.495017
43.250000	0	0.147658	0.004517	1.228919	0.112194
43.250000	1	1.651062	0.236921	3.670336	0.405730
43.500000	0	0.145311	0.014014	1.804389	0.121224
43.500000	1	1.705550	0.353833	3.816579	0.462417
43.750000	0	0.146350	0.014406	1.529760	0.117085
43.750000	1	1.714845	0.774106	3.959696	0.481229
44.000000	0	0.148423	0.008250	1.969356	0.136634
44.000000	1	1.842733	0.371558	5.885979	0.689032
44.250000	0	0.141356	0.001160	1.555753	0.102381
44.250000	1	1.657187	0.127621	4.541244	0.461291
44.500000	0	0.142837	0.007868	1.630137	0.111094
44.500000	1	1.686946	0.423834	3.535570	0.508456
44.750000	0	0.140872	0.019891	1.352892	0.101117
44.750000	1	1.657964	0.374844	3.800160	0.551975
45.000000	0	0.146070	0.002950	1.405673	0.107616
45.000000	1	1.705618	0.334547	3.431111	0.555954
45.250000	0	0.147403	0.010569	2.694745	0.150375
45.250000	1	1.787292	0.574313	4.042509	0.558120
45.500000	0	0.155239	0.023669	1.924493	0.162914
45.500000	1	1.761247	0.371793	4.713695	0.551568
45.750000	0	0.144466	0.013935	1.404688	0.108104
45.750000	1	1.584636	0.508093	3.080960	0.447285
46.000000	0	0.145949	0.008665	1.365584	0.116429
46.000000	1	1.689004	0.124683	5.031042	0.612020
46.250000	0	0.143355	0.018986	1.184722	0.098209
46.250000	1	1.825189	0.251960	3.971781	0.608832
46.500000	0	0.142426	0.009362	1.412822	0.107007
46.500000	1	1.639711	0.327342	3.235742	0.425817
46.750000	0	0.140100	0.013869	0.938097	0.079594
46.750000	1	1.722161	0.302349	4.122864	0.555888
47.000000	0	0.136942	0.006422	1.217340	0.072615
47.000000	1	1.677569	0.504737	3.429551	0.424976
47.250000	0	0.137485	0.011727	1.413876	0.096705
47.250000	1	1.753505	0.530024	4.502325	0.534602
47.500000	0	0.152643	0.015212	1.620920	0.146762
47.500000	1	1.561727	0.401618	2.563681	0.371575
47.750000	0	0.153357	0.023128	2.190281	0.141263
47.750000	1	1.787528	0.868544	3.489157	0.503850
48.000000	0	0.145174	0.031484	1.005368	0.088911
48.000000	1	1.721158	0.546925	3.849730	0.528823
48.250000	0	0.146744	0.015842	1.745748	0.126871
48.250000	1	1.753045	0.321482	3.510988	0.484533
48.500000	0	0.156064	0.024635	1.950137	0.149574
48.500000	1	1.611418	0.639033	3.239942	0.376728
48.750000	0	0.144576	0.012025	1.573803	0.117943
48.750000	1	1.578664	0.405946	3.053399	0.408159
49.000000	0	0.152256	0.007038	1.672732	0.145982
49.000000	1	1.769939	0.734544	3.452279	0.467836
49.250000	0	0.153629	0.005281	1.769730	0.143513
49.250000	1	1.738497	0.839623	3.920914	0.454007
49.500000	0	0.145838	0.010269	2.035957	0.113913
49.500000	1	1.697997	0.537414	3.906569	0.382802
49.750000	0	0.145700	0.012698	1.701372	0.116168
49.750000	1	1.685914	0.141711	3.171886	0.440181
50.000000	0	0.141492	0.024704	1.482359	0.090608
50.000000	1	1.659112	0.389132	3.018161	0.466746
50.250000	0	0.148817	0.011723	1.721052	0.124829
50.250000	1	1.641941	0.501546	3.377199	0.526185
50.500000	0	0.142296	0.016040	1.720543	0.097272
50.500000	1	1.801350	0.420457	3.791206	0.535055
50.750000	0	0.146797	0.014808	2.632953	0.138376
50.750000	1	1.723526	0.405637	4.294861	0.508346
51.000000	0	0.151112	0.018822	1.404297	0.124208
51.000000	1	1.741989	0.090759	3.696357	0.523468
51.250000	0	0.142571	0.014557	1.503353	0.108181
51.250000	1	1.762124	0.208244	6.066804	0.783990
51.500000	0	0.144318	0.019045	1.705098	0.100690
51.500000	1	1.778624	0.669687	3.317694	0.472254
51.750000	0	0.137443	0.013714	1.339273	0.086924
51.750000	1	1.711088	0.893230	3.313095	0.412408
52.000000	0	0.141107	0.007509	1.302601	0.102326
52.000000	1	1.669806	0.205114	3.953414	0.541768
52.250000	0	0.150058	0.008239	1.676222	0.137527
52.250000	1	1.669244	0.450510	3.478082	0.526186
52.500000	0	0.148689	0.010315	1.412953	0.105880
52.500000	1	1.746061	0.289926	3.665171	0.562755
52.750000	0	0.151877	0.001358	1.916409	0.130498
52.750000	1	1.698777	0.439071	3.363104	0.427975
53.000000	0	0.146733	0.004718	1.398187	0.117105
53.000000	1	1.697637	0.468399	3.671068	0.545293
53.250000	0	0.150113	0.006251	1.538851	0.127904
53.250000	1	1.659233	0.515294	3.987385	0.460813
53.500000	0	0.146162	0.010782	1.353483	0.105553
53.500000	1	1.704487	0.340747	3.834752	0.486919
53.750000	0	0.144966	0.026697	1.849056	0.105399
53.750000	1	1.684204	0.059475	3.361863	0.537184
54.000000	0	0.141046	0.008091	1.599545	0.100325
54.000000	1	1.602242	0.289956	3.231280	0.483036
54.250000	0	0.155024	0.007840	1.927543	0.156583
54.250000	1	1.679326	0.278299	4.201265	0.633705
54.500000	0	0.154928	0.005895	1.993134	0.146156
54.500000	1	1.707933	0.167162	3.356946	0.511054
54.750000	0	0.145431	0.001886	1.587431	0.115670
54.750000	1	1.745561	0.555985	4.561509	0.559818
55.000000	0	0.140895	0.020441	1.154476	0.083095
55.000000	1	1.654393	0.144436	3.132499	0.475181
55.250000	0	0.143877	0.022331	1.242728	0.106571
55.250000	1	1.661942	0.298599	3.195534	0.455663
55.500000	0	0.148907	0.008680	1.786764	0.134066
55.500000	1	1.627885	0.326959	3.237384	0.559510
55.750000	0	0.148335	0.014236	1.381399	0.107622
55.750000	1	1.781952	0.471866	3.435439	0.542721
56.000000	0	0.145853	0.003174	1.719197	0.114950
56.000000	1	1.660313	0.364728	3.679748	0.439969
56.250000	0	0.151139	0.008543	1.514673	0.120429
56.250000	1	1.643364	0.334563	3.323035	0.546395
56.500000	0	0.148022	0.020161	1.400727	0.116815
56.500000	1	1.732193	0.183674	3.443276	0.526510
56.750000	0	0.143604	0.002960	1.594648	0.121266
56.750000	1	1.660869	0.309380	3.317407	0.401443
57.000000	0	0.143262	0.007155	1.555259	0.111501
57.000000	1	1.617429	0.261721	3.183661	0.410809
57.250000	0	0.151037	0.020483	1.969980	0.133393
57.250000	1	1.684466	0.030909	3.594946	0.513037
57.500000	0	0.152903	0.023667	1.608663	0.123719
57.500000	1	1.654917	0.267485	2.940205	0.435108
57.750000	0	0.146737	0.002736	1.440241	0.109979
57.750000	1	1.659358	0.552643	3.736755	0.453268
58.000000	0	0.144180	0.010504	1.176741	0.081469
58.000000	1	1.707335	0.831888	4.732859	0.512319
58.250000	0	0.149316	0.005299	1.448456	0.130528
58.250000	1	1.739925	0.173723	3.746917	0.530387
58.500000	0	0.149810	0.006174	1.426258	0.111005
58.500000	1	1.691687	0.713156	3.012389	0.378555
58.750000	0	0.141198	0.014973	0.979987	0.092089
58.750000	1	1.689494	0.358573	3.778156	0.500279
59.000000	0	0.147176	0.008882	1.254204	0.100609
59.000000	1	1.672230	0.352945	3.422412	0.459507
59.250000	0	0.143435	0.011406	1.558236	0.102362
59.250000	1	1.695856	0.430609	3.837341	0.515981
59.500000	0	0.153862	0.018345	1.742937	0.137502
59.500000	1	1.688334	0.324531	3.986417	0.517246
59.750000	0	0.149633	0.021032	1.202425	0.110683
59.750000	1	1.681561	0.495809	3.089079	0.411450
60.000000	0	0.143884	0.011095	1.187035	0.090185
60.000000	1	1.710903	0.146670	3.529338	0.451026
60.250000	0	0.139469	0.023074	1.305349	0.080036
60.250000	1	1.712089	0.344994	3.904563	0.512902
60.500000	0	0.143013	0.008974	1.863901	0.103208
60.500000	1	1.681457	0.486906	3.326442	0.472315
60.750000	0	0.135933	0.002063	0.791934	0.064063
60.750000	1	1.722369	0.762525	3.571982	0.451067
61.000000	0	0.143390	0.010152	0.997611	0.081135
61.000000	1	1.681982	0.746978	3.896777	0.463840
61.250000	0	0.143276	0.016513	1.111337	0.092033
61.250000	1	1.610689	0.354404	2.652517	0.364575
61.500000	0	0.144242	0.015683	0.985030	0.097851
61.500000	1	1.688306	0.389712	3.344624	0.452768
61.750000	0	0.142754	0.009780	1.940096	0.116165
61.750000	1	1.803348	0.158371	10.873566	1.278801
62.000000	0	0.150247	0.003296	1.561185	0.126306
62.000000	1	1.734079	0.303542	3.336052	0.501301
62.250000	0	0.142497	0.010291	1.489116	0.102443
62.250000	1	1.756238	0.292988	4.047332	0.608684
62.500000	0	0.153874	0.007954	1.623845	0.147934
62.500000	1	1.632663	0.290557	3.389868	0.541115
62.750000	0	0.141402	0.006913	1.695419	0.106970
62.750000	1	1.753605	0.075292	4.093095	0.537213
63.000000	0	0.145526	0.016504	1.144792	0.089856
63.000000	1	1.738379	0.584026	4.162228	0.497840
63.250000	0	0.137883	0.011267	1.138561	0.079994
63.250000	1	1.667414	0.209275	3.683048	0.491014
63.500000	0	0.144870	0.009226	1.489314	0.108466
63.500000	1	1.707971	0.440394	3.571338	0.477355
63.750000	0	0.143657	0.015500	1.501327	0.097649
63.750000	1	1.628998	0.596357	2.966101	0.370277
64.000000	0	0.139035	0.019979	1.208570	0.087577
64.000000	1	1.727479	0.319614	4.862899	0.496508
64.250000	0	0.137079	0.021616	1.354587	0.083767
64.250000	1	1.676845	0.728817	3.413920	0.391491
64.500000	0	0.139011	0.023094	1.180002	0.081705
64.500000	1	1.668350	0.407991	4.506872	0.558457
