Time	Cell_type	Mean	Min	Max	Std
10.250000	0	0.159876	0.013658	1.204929	0.080818
10.250000	1	1.459846	0.278052	3.306853	0.446371
10.500000	0	0.160487	0.016118	0.810669	0.072368
10.500000	1	1.445474	0.414092	2.766606	0.388489
10.750000	0	0.161634	0.014964	0.902559	0.077191
10.750000	1	1.447452	0.264142	4.146456	0.449947
11.000000	0	0.156394	0.007359	0.975031	0.068590
11.000000	1	1.432559	0.345689	2.604487	0.310909
11.250000	0	0.161289	0.017009	0.881837	0.078033
11.250000	1	1.441689	0.323173	2.401044	0.317603
11.500000	0	0.152834	0.015738	0.680132	0.061777
11.500000	1	1.454378	0.036327	2.423168	0.345279
11.750000	0	0.155005	0.014206	0.856186	0.064978
11.750000	1	1.507103	0.332718	10.318171	1.123390
12.000000	0	0.157098	0.023381	0.998963	0.075516
12.000000	1	1.409713	0.457295	2.341103	0.316779
12.250000	0	0.159195	0.010257	2.269162	0.105521
12.250000	1	1.433993	0.581975	2.891240	0.381457
12.500000	0	0.154432	0.030432	0.477653	0.055612
12.500000	1	1.416432	0.185024	2.798599	0.352830
12.750000	0	0.152085	0.025910	0.636377	0.055832
12.750000	1	1.463872	0.486595	3.264127	0.370318
13.000000	0	0.155836	0.005578	1.460082	0.080755
13.000000	1	1.468994	0.692553	2.509909	0.304028
13.250000	0	0.161229	0.016424	0.837849	0.070285
13.250000	1	1.477606	0.301645	3.172659	0.368042
13.500000	0	0.158623	0.010113	1.551788	0.086671
13.500000	1	1.385220	0.364442	2.826944	0.362587
13.750000	0	0.159202	0.012677	1.975070	0.104092
13.750000	1	1.518829	0.587545	6.091492	0.665172
14.000000	0	0.159314	0.020217	0.923469	0.076677
14.000000	1	1.474724	0.359217	2.665953	0.401658
14.250000	0	0.156033	0.014477	0.835313	0.067937
14.250000	1	1.443153	0.113446	3.433146	0.411805
14.500000	0	0.162810	0.025403	1.139231	0.089083
14.500000	1	1.488080	0.214156	3.310573	0.401630
14.750000	0	0.159956	0.017137	1.004658	0.074740
14.750000	1	1.444345	0.225334	3.659708	0.443688
15.000000	0	0.158126	0.021385	0.874081	0.077018
15.000000	1	1.448308	0.257958	3.177602	0.389446
15.250000	0	0.159098	0.028442	1.301492	0.090555
15.250000	1	1.497821	0.272322	2.824589	0.379087
15.500000	0	0.158970	0.025398	1.185663	0.074691
15.500000	1	1.479701	0.431494	3.799518	0.423813
15.750000	0	0.151821	0.016240	0.927090	0.073570
15.750000	1	1.491635	0.639596	2.732060	0.387322
16.000000	0	0.157102	0.011166	0.990443	0.071965
16.000000	1	1.511296	0.364461	3.654446	0.434507
16.250000	0	0.155823	0.010961	1.273537	0.076415
16.250000	1	1.438426	0.177617	3.348585	0.447374
16.500000	0	0.161065	0.003227	1.903114	0.104043
16.500000	1	1.423885	0.552735	2.285260	0.267468
16.750000	0	0.159221	0.018576	1.449718	0.083904
16.750000	1	1.398334	0.179599	2.632923	0.401225
17.000000	0	0.155231	0.016128	0.678047	0.056697
17.000000	1	1.423838	0.144127	2.658201	0.354942
17.250000	0	0.152718	0.017939	0.800453	0.057653
17.250000	1	1.408981	0.211394	2.249798	0.315268
17.500000	0	0.155510	0.011448	0.948097	0.072790
17.500000	1	1.476922	0.562670	2.731039	0.361622
17.750000	0	0.157037	0.014466	1.041869	0.071105
17.750000	1	1.447979	0.151406	2.978424	0.382518
18.000000	0	0.151485	0.010251	0.641389	0.053349
18.000000	1	1.396650	0.456168	2.349612	0.295502
18.250000	0	0.157065	0.014433	1.010876	0.076249
18.250000	1	1.458086	0.335960	2.804586	0.350067
18.500000	0	0.155039	0.017317	0.838349	0.060941
18.500000	1	1.411816	0.430812	2.463272	0.353691
18.750000	0	0.152751	0.011745	0.443772	0.053160
18.750000	1	1.452282	0.486748	2.873382	0.332816
19.000000	0	0.158090	0.009747	0.959916	0.074628
19.000000	1	1.477652	0.300195	2.464987	0.354552
19.250000	0	0.150747	0.035335	0.881391	0.059574
19.250000	1	1.434596	0.189772	3.179623	0.376220
19.500000	0	0.154297	0.010670	1.371869	0.073663
19.500000	1	1.463479	0.769928	3.093681	0.360535
19.750000	0	0.157918	0.011434	0.943947	0.073454
19.750000	1	1.430909	0.093379	2.608828	0.394561
20.000000	0	0.155691	0.031474	0.720102	0.063929
20.000000	1	1.419667	0.375036	2.593566	0.358100
20.250000	0	0.157213	0.014855	0.927292	0.071561
20.250000	1	1.423680	0.105661	3.175685	0.390554
20.500000	0	0.151685	0.013988	0.634639	0.057824
20.500000	1	1.511931	0.560050	3.627096	0.412576
20.750000	0	0.157098	0.015103	1.051944	0.071121
20.750000	1	1.479931	0.427980	2.598023	0.330295
21.000000	0	0.152640	0.014980	0.948372	0.058485
21.000000	1	1.389460	0.392137	2.777878	0.365944
21.250000	0	0.147661	0.014728	0.646387	0.054589
21.250000	1	1.442863	0.536023	2.540525	0.374877
21.500000	0	0.156271	0.026762	0.912547	0.065505
21.500000	1	1.502668	0.423292	2.667421	0.383544
21.750000	0	0.154395	0.009093	0.461839	0.052275
21.750000	1	1.530088	0.467192	3.267806	0.409162
22.000000	0	0.152744	0.022955	1.106999	0.065464
22.000000	1	1.484546	0.259520	2.749017	0.359670
22.250000	0	0.150571	0.011607	0.551754	0.050846
22.250000	1	1.440559	0.246653	2.661013	0.344879
22.500000	0	0.149479	0.008384	0.598009	0.054876
22.500000	1	1.442971	0.545256	2.576256	0.338988
22.750000	0	0.153089	0.019934	0.670678	0.060608
22.750000	1	1.431672	0.190493	3.212822	0.428266
23.000000	0	0.157047	0.020668	1.336363	0.077253
23.000000	1	1.497790	0.586819	3.313890	0.465080
23.250000	0	0.155608	0.010658	0.751280	0.066199
23.250000	1	1.430123	0.081165	2.668784	0.423932
23.500000	0	0.154891	0.027881	0.687106	0.063044
23.500000	1	1.429854	0.376630	2.907431	0.341112
23.750000	0	0.156174	0.001663	0.851874	0.068844
23.750000	1	1.420381	0.302623	2.447184	0.288223
24.000000	0	0.155198	0.010275	0.950342	0.070815
24.000000	1	1.438029	0.333803	2.726664	0.414438
24.250000	0	0.151753	0.014325	0.775675	0.061920
24.250000	1	1.518015	0.305847	3.832194	0.516050
24.500000	0	0.158492	0.016508	0.789126	0.070804
24.500000	1	1.499276	0.270821	2.710253	0.383711
24.750000	0	0.158472	0.033350	0.908689	0.065299
24.750000	1	1.444640	0.491446	2.533238	0.316850
25.000000	0	0.156633	0.018354	1.182877	0.085647
25.000000	1	1.511512	0.301439	2.749813	0.387012
25.250000	0	0.152795	0.025423	1.004474	0.060790
25.250000	1	1.382104	0.303384	2.328071	0.324326
25.500000	0	0.155925	0.017218	0.708217	0.061595
25.500000	1	1.456876	0.247850	2.648012	0.398223
25.750000	0	0.160005	0.019569	0.931584	0.080631
25.750000	1	1.407438	0.360321	3.143823	0.363329
26.000000	0	0.160872	0.004416	1.275587	0.087528
26.000000	1	1.379222	0.062910	2.809728	0.331172
26.250000	0	0.157257	0.025069	1.039922	0.069111
26.250000	1	1.445144	0.656952	2.895459	0.353433
26.500000	0	0.155442	0.016454	0.735198	0.064034
26.500000	1	1.446350	0.233436	3.056651	0.442270
26.750000	0	0.154532	0.008411	0.804675	0.065106
26.750000	1	1.465037	0.367958	3.239061	0.431675
27.000000	0	0.159280	0.008148	1.496096	0.087591
27.000000	1	1.465991	0.278305	2.711362	0.349533
27.250000	0	0.155624	0.017297	0.756857	0.064167
27.250000	1	1.414232	0.390463	2.454011	0.284769
27.500000	0	0.155104	0.012865	1.176784	0.071328
27.500000	1	1.464485	0.566478	2.783266	0.362013
27.750000	0	0.155220	0.031851	0.796749	0.057757
27.750000	1	1.485640	0.250911	3.015805	0.459059
28.000000	0	0.149724	0.030073	0.503136	0.049664
28.000000	1	1.429582	0.295362	2.348269	0.295904
28.250000	0	0.155169	0.012984	1.096974	0.068044
28.250000	1	1.457910	0.488429	3.247774	0.385550
28.500000	0	0.155237	0.033839	0.984035	0.066063
28.500000	1	1.408132	0.082094	3.019760	0.374625
28.750000	0	0.158274	0.006613	1.060202	0.083513
28.750000	1	1.511660	0.359952	4.047539	0.466080
29.000000	0	0.160378	0.032981	1.725491	0.087731
29.000000	1	1.429316	0.289339	3.249009	0.433106
29.250000	0	0.158354	0.035100	0.727022	0.069611
29.250000	1	1.436573	0.380540	2.898288	0.395531
29.500000	0	0.155841	0.001832	1.305142	0.088738
29.500000	1	1.434579	0.408882	2.757036	0.397295
29.750000	0	0.156265	0.007118	1.060034	0.077270
29.750000	1	1.511653	0.573635	3.177193	0.427307
30.000000	0	0.158486	0.014496	0.991513	0.070713
30.000000	1	1.494282	0.484425	2.700639	0.356087
30.250000	0	0.152555	0.003719	0.843375	0.067072
30.250000	1	1.446353	0.828978	3.120556	0.342039
30.500000	0	0.155208	0.017229	1.365535	0.072962
30.500000	1	1.470969	0.655884	2.682878	0.331639
30.750000	0	0.156315	0.023085	0.948545	0.073140
30.750000	1	1.522761	0.458379	3.796992	0.481321
31.000000	0	0.151587	0.014873	0.547557	0.056682
31.000000	1	1.458264	0.247006	3.289696	0.416600
31.250000	0	0.158268	0.013175	1.020475	0.076483
31.250000	1	1.457051	0.541843	3.137645	0.379034
31.500000	0	0.154934	0.023061	0.653324	0.057758
31.500000	1	1.513912	0.313779	2.928728	0.373827
31.750000	0	0.153122	0.016952	0.697429	0.058275
31.750000	1	1.418194	0.239831	3.185493	0.433766
32.000000	0	0.149296	0.002485	0.543373	0.048115
32.000000	1	1.449637	0.411481	3.219081	0.389880
32.250000	0	0.152214	0.029154	0.535304	0.053342
32.250000	1	1.484742	0.331044	3.886627	0.462183
32.500000	0	0.154100	0.017304	0.742139	0.057278
32.500000	1	1.497102	0.183228	3.772988	0.492763
32.750000	0	0.152892	0.007157	0.577216	0.052770
32.750000	1	1.452419	0.269757	2.471751	0.331486
33.000000	0	0.154401	0.022137	0.616904	0.058243
33.000000	1	1.505833	0.440167	3.924728	0.437995
33.250000	0	0.152178	0.008827	0.675139	0.053499
33.250000	1	1.489095	0.554309	3.401183	0.434636
33.500000	0	0.151186	0.004354	0.606110	0.054707
33.500000	1	1.475012	0.294913	2.634492	0.340385
33.750000	0	0.155963	0.010029	0.869239	0.068008
33.750000	1	1.434888	0.556467	2.629477	0.307920
34.000000	0	0.154290	0.011316	0.589793	0.059756
34.000000	1	1.413962	0.297765	2.419947	0.298664
34.250000	0	0.154708	0.015448	1.172120	0.071377
34.250000	1	1.464041	0.505863	2.709430	0.317126
34.500000	0	0.153852	0.011817	0.742572	0.055369
34.500000	1	1.460747	0.107608	3.613677	0.514923
34.750000	0	0.153706	0.017549	0.499616	0.053946
34.750000	1	1.486463	0.593307	2.907159	0.388976
35.000000	0	0.154465	0.032104	0.759296	0.060058
35.000000	1	1.505300	0.610099	2.657404	0.376691
35.250000	0	0.151081	0.015504	0.709195	0.059510
35.250000	1	1.470473	0.674926	2.557768	0.314632
35.500000	0	0.153973	0.031644	0.632007	0.055138
35.500000	1	1.415393	0.568882	3.235818	0.319400
35.750000	0	0.153270	0.019621	0.901692	0.057329
35.750000	1	1.484408	0.147124	3.012157	0.393050
36.000000	0	0.152532	0.020642	0.678197	0.052931
36.000000	1	1.490912	0.423833	3.735725	0.439168
36.250000	0	0.151464	0.015066	0.819798	0.063025
36.250000	1	1.478858	0.719830	2.905694	0.382236
36.500000	0	0.151631	0.012963	0.667293	0.051334
36.500000	1	1.405312	0.390049	2.453569	0.312135
36.750000	0	0.158544	0.031801	1.019251	0.075415
36.750000	1	1.529439	0.101802	2.816967	0.439671
37.000000	0	0.153069	0.016485	0.865964	0.069776
37.000000	1	1.423313	0.670617	3.034086	0.322861
37.250000	0	0.155161	0.024359	1.422527	0.076717
37.250000	1	1.501744	0.604188	3.656976	0.412560
37.500000	0	0.155345	0.005931	0.725014	0.059325
37.500000	1	1.492490	0.177910	4.179941	0.540538
37.750000	0	0.154978	0.005031	1.793393	0.084298
37.750000	1	1.545969	0.157579	4.125659	0.536905
38.000000	0	0.153558	0.026314	0.924745	0.064795
38.000000	1	1.544642	0.456202	3.144537	0.465319
38.250000	0	0.154820	0.016003	1.102719	0.070759
38.250000	1	1.400780	0.504094	2.693462	0.345939
38.500000	0	0.160845	0.009647	1.158137	0.097284
38.500000	1	1.415228	0.246537	2.924558	0.396522
38.750000	0	0.155386	0.020008	0.739189	0.066175
38.750000	1	1.526267	0.509309	3.284345	0.502895
39.000000	0	0.159778	0.035886	0.916388	0.073014
39.000000	1	1.527734	0.258506	4.130427	0.433974
39.250000	0	0.154622	0.012659	0.747019	0.059299
39.250000	1	1.400980	0.183943	2.963010	0.377892
39.500000	0	0.154227	0.021520	0.725754	0.054563
39.500000	1	1.507359	0.444556	3.117887	0.415064
39.750000	0	0.156876	0.019126	1.602156	0.083243
39.750000	1	1.439163	0.341532	3.153274	0.360060
40.000000	0	0.155069	0.016128	0.512341	0.055795
40.000000	1	1.536043	0.045328	3.616039	0.494063
40.250000	0	0.156476	0.025786	1.041175	0.066166
40.250000	1	1.516417	0.462186	4.244816	0.485721
40.500000	0	0.151106	0.010617	0.952542	0.066584
40.500000	1	1.500631	0.401099	3.578418	0.454813
40.750000	0	0.151394	0.020921	0.951449	0.060812
40.750000	1	1.484861	0.152982	4.620047	0.479653
41.000000	0	0.153308	0.015198	0.577108	0.051793
41.000000	1	1.512169	0.653036	3.424193	0.435873
41.250000	0	0.150561	0.002574	0.803731	0.063786
41.250000	1	1.436676	0.434770	3.195292	0.318937
41.500000	0	0.149983	0.005383	0.737771	0.055874
41.500000	1	1.432677	0.105785	2.968879	0.451416
41.750000	0	0.156971	0.015151	0.840807	0.063871
41.750000	1	1.470665	0.239037	3.283369	0.462073
42.000000	0	0.150716	0.021827	0.606048	0.052391
42.000000	1	1.490915	0.175956	3.277436	0.442802
42.250000	0	0.146780	0.008744	0.932615	0.054955
42.250000	1	1.486558	0.522194	2.913431	0.345918
42.500000	0	0.147283	0.030159	0.436680	0.045559
42.500000	1	1.463831	0.582248	3.285203	0.347932
42.750000	0	0.151089	0.022302	1.465265	0.072542
42.750000	1	1.453811	0.586055	3.431065	0.351108
43.000000	0	0.149291	0.021893	0.569863	0.050708
43.000000	1	1.454813	0.400812	2.882135	0.329303
43.250000	0	0.152660	0.003673	0.732098	0.052951
43.250000	1	1.453683	0.130148	3.002328	0.404043
43.500000	0	0.152860	0.022247	0.750226	0.057486
43.500000	1	1.423486	0.272070	2.774685	0.378866
43.750000	0	0.156222	0.004384	0.897528	0.069642
43.750000	1	1.485268	0.422182	2.512757	0.331618
44.000000	0	0.148739	0.025051	0.475776	0.046924
44.000000	1	1.473298	0.846489	4.206205	0.396796
44.250000	0	0.148715	0.027356	0.421580	0.049329
44.250000	1	1.432415	0.308188	2.502040	0.346773
44.500000	0	0.153650	0.010653	0.900064	0.062879
44.500000	1	1.475095	0.252276	2.874344	0.392355
44.750000	0	0.152728	0.021222	0.809700	0.062006
44.750000	1	1.417504	0.249493	2.584386	0.361387
45.000000	0	0.153039	0.020023	0.708747	0.057723
45.000000	1	1.479619	0.613502	2.845401	0.316990
45.250000	0	0.153004	0.036572	0.789978	0.058395
45.250000	1	1.436094	0.309159	4.255801	0.437343
45.500000	0	0.155006	0.014314	0.532281	0.052679
45.500000	1	1.414762	0.351754	2.386633	0.294600
45.750000	0	0.152205	0.012125	0.719093	0.060858
45.750000	1	1.428550	0.153414	3.564490	0.403106
46.000000	0	0.158919	0.010188	1.187264	0.078827
46.000000	1	1.464529	0.218273	3.207417	0.449787
46.250000	0	0.154808	0.022156	1.148038	0.066926
46.250000	1	1.480633	0.326849	3.567845	0.485851
46.500000	0	0.150357	0.010901	0.539523	0.055211
46.500000	1	1.488386	0.613208	3.319481	0.380796
46.750000	0	0.152760	0.023515	0.723874	0.056361
46.750000	1	1.467037	0.248740	3.039113	0.359588
47.000000	0	0.157151	0.016627	1.099288	0.073011
47.000000	1	1.431760	0.432730	2.745327	0.362859
47.250000	0	0.152431	0.002643	0.996157	0.064951
47.250000	1	1.458669	0.337059	2.633035	0.364363
47.500000	0	0.149223	0.014180	1.082064	0.062001
47.500000	1	1.406131	0.373526	2.406793	0.344342
47.750000	0	0.154472	0.007857	0.810059	0.055912
47.750000	1	1.487918	0.542016	2.730518	0.353817
48.000000	0	0.155290	0.013050	0.993636	0.066528
48.000000	1	1.498036	0.574677	2.800619	0.332891
48.250000	0	0.152434	0.008961	0.678800	0.055313
48.250000	1	1.480893	0.445826	2.613858	0.311841
48.500000	0	0.151580	0.016287	0.979835	0.057890
48.500000	1	1.422301	0.412127	2.683936	0.335624
48.750000	0	0.155018	0.007564	0.699412	0.058035
48.750000	1	1.457780	0.383712	2.938352	0.374826
49.000000	0	0.156669	0.019490	1.233882	0.075556
49.000000	1	1.499446	0.542400	3.564384	0.399489
49.250000	0	0.157624	0.034340	0.948623	0.074313
49.250000	1	1.463944	0.669471	3.425144	0.358980
49.500000	0	0.149908	0.008917	0.791937	0.058287
49.500000	1	1.526792	0.314209	4.252794	0.500008
49.750000	0	0.152367	0.009477	0.632576	0.055821
49.750000	1	1.450074	0.474157	2.342700	0.295393
50.000000	0	0.149890	0.004615	1.001596	0.064381
50.000000	1	1.441365	0.372892	2.546195	0.335568
50.250000	0	0.150559	0.003053	0.547645	0.054115
50.250000	1	1.541949	0.276096	3.692970	0.473923
50.500000	0	0.154437	0.011058	1.222780	0.069824
50.500000	1	1.536569	0.667488	3.193758	0.436172
50.750000	0	0.151111	0.023034	0.747674	0.056176
50.750000	1	1.441623	0.277025	3.257919	0.366737
51.000000	0	0.155010	0.017662	0.740004	0.066065
51.000000	1	1.515908	0.226960	3.234251	0.456956
51.250000	0	0.155386	0.021788	0.917627	0.064290
51.250000	1	1.436912	0.150457	2.598783	0.346401
51.500000	0	0.152304	0.015542	0.644469	0.053114
51.500000	1	1.489046	0.557642	2.494324	0.330976
51.750000	0	0.146642	0.008694	0.582862	0.045724
51.750000	1	1.460139	0.607511	2.693652	0.358937
52.000000	0	0.149103	0.031502	0.721178	0.052044
52.000000	1	1.523999	0.385655	4.004619	0.436621
52.250000	0	0.158175	0.008110	0.965156	0.070953
52.250000	1	1.448524	0.750236	2.439613	0.300546
52.500000	0	0.151240	0.008529	0.928511	0.055421
52.500000	1	1.452390	0.608034	3.246429	0.397100
52.750000	0	0.153301	0.001652	1.138627	0.073517
52.750000	1	1.437962	0.215518	4.748655	0.531161
53.000000	0	0.156015	0.019099	0.890770	0.067328
53.000000	1	1.420118	0.091471	3.032153	0.364103
53.250000	0	0.154299	0.014204	0.768481	0.062379
53.250000	1	1.480959	0.427951	3.001330	0.373129
53.500000	0	0.149245	0.023792	0.468301	0.048470
53.500000	1	1.590676	0.419161	3.363707	0.454185
53.750000	0	0.151325	0.006651	0.624615	0.056030
53.750000	1	1.461243	0.568761	3.039910	0.329681
54.000000	0	0.150093	0.018505	0.615590	0.052676
54.000000	1	1.447450	0.426045	2.491035	0.335973
54.250000	0	0.152891	0.013470	0.601690	0.057716
54.250000	1	1.501062	0.437727	2.791801	0.409631
54.500000	0	0.153325	0.016693	0.808334	0.055147
54.500000	1	1.383837	0.412133	2.672378	0.327159
54.750000	0	0.151974	0.009597	1.178693	0.067070
54.750000	1	1.551011	0.659597	3.377579	0.407727
55.000000	0	0.152808	0.014681	0.596363	0.055106
55.000000	1	1.513148	0.238192	5.419801	0.656364
55.250000	0	0.151357	0.004280	0.523814	0.054175
55.250000	1	1.406334	0.096918	2.794155	0.387594
55.500000	0	0.153257	0.040234	0.625334	0.050797
55.500000	1	1.492188	0.617972	3.135180	0.391686
55.750000	0	0.150764	0.004799	0.716362	0.053800
55.750000	1	1.479209	0.167793	3.946198	0.503073
56.000000	0	0.152021	0.023551	0.531067	0.053163
56.000000	1	1.500586	0.309070	6.234044	0.686530
56.250000	0	0.158704	0.014125	1.253195	0.079109
56.250000	1	1.462518	0.763049	3.147497	0.347103
56.500000	0	0.153369	0.019789	0.748817	0.059698
56.500000	1	1.461928	0.187581	2.510860	0.333386
56.750000	0	0.153205	0.015557	0.568733	0.054720
56.750000	1	1.402186	0.353948	2.132382	0.315598
57.000000	0	0.157189	0.012463	0.729031	0.068375
57.000000	1	1.529902	0.337801	3.053589	0.417196
57.250000	0	0.151476	0.023772	0.732008	0.054423
57.250000	1	1.423504	0.252190	3.065668	0.436513
57.500000	0	0.155819	0.010377	0.872198	0.062688
57.500000	1	1.508999	0.918679	3.240342	0.347099
57.750000	0	0.151156	0.011516	0.777877	0.058247
57.750000	1	1.432932	0.361873	2.551671	0.370441
58.000000	0	0.156361	0.015456	0.881745	0.073257
58.000000	1	1.505680	0.307827	2.627701	0.386737
58.250000	0	0.152177	0.020731	0.494625	0.050491
58.250000	1	1.480648	0.267055	2.848052	0.392807
58.500000	0	0.151181	0.016903	0.600699	0.054757
58.500000	1	1.422213	0.039075	2.743095	0.372297
58.750000	0	0.153460	0.020486	0.748979	0.059523
58.750000	1	1.492888	0.497532	2.825988	0.356360
59.000000	0	0.154121	0.015159	0.786656	0.059625
59.000000	1	1.498370	0.325522	2.750929	0.386944
59.250000	0	0.154226	0.003192	0.936515	0.066832
59.250000	1	1.363652	0.602167	2.166856	0.288405
59.500000	0	0.153173	0.006859	0.710462	0.058902
59.500000	1	1.485582	0.557890	3.440127	0.428089
59.750000	0	0.154781	0.013679	0.659265	0.055016
59.750000	1	1.457675	0.287970	2.854552	0.407551
60.000000	0	0.150476	0.014189	1.139502	0.070444
60.000000	1	1.481585	0.473200	2.863154	0.368688
60.250000	0	0.151916	0.025782	0.837247	0.060607
60.250000	1	1.425872	0.143515	3.006386	0.418900
60.500000	0	0.155694	0.016378	0.562320	0.057611
60.500000	1	1.554592	0.137436	4.322303	0.529305
60.750000	0	0.153404	0.008849	0.753010	0.056657
60.750000	1	1.537457	0.529446	3.128813	0.385538
61.000000	0	0.152642	0.006205	0.676214	0.051668
61.000000	1	1.512272	0.258269	3.484639	0.391733
61.250000	0	0.150196	0.032075	0.568080	0.050337
61.250000	1	1.454943	0.470811	2.879848	0.345663
61.500000	0	0.152887	0.009642	0.810793	0.059091
61.500000	1	1.481964	0.559550	3.039814	0.389429
61.750000	0	0.153501	0.022362	0.709052	0.054445
61.750000	1	1.471500	0.413384	5.050903	0.580216
62.000000	0	0.154059	0.016269	0.882352	0.072815
62.000000	1	1.442867	0.321271	2.739509	0.354106
62.250000	0	0.152688	0.012143	0.612341	0.057475
62.250000	1	1.464368	0.258266	3.024685	0.397589
62.500000	0	0.151892	0.009376	0.785694	0.058293
62.500000	1	1.412445	0.449448	2.658231	0.290670
62.750000	0	0.161066	0.016394	1.536941	0.106021
62.750000	1	1.500885	0.297813	3.136820	0.446132
63.000000	0	0.153566	0.011151	0.843136	0.060256
63.000000	1	1.443227	0.538409	2.986455	0.337422
63.250000	0	0.156378	0.021010	1.281338	0.075402
63.250000	1	1.445026	0.036071	2.819128	0.377055
63.500000	0	0.152093	0.023139	0.446629	0.048362
63.500000	1	1.559081	0.313657	3.472723	0.426280
63.750000	0	0.151242	0.011355	1.389952	0.072005
63.750000	1	1.476256	0.737860	3.128126	0.371120
64.000000	0	0.152029	0.014270	1.049295	0.063617
64.000000	1	1.493680	0.237342	3.111210	0.403349
64.250000	0	0.149789	0.012651	0.956079	0.053164
64.250000	1	1.430784	0.360597	2.590867	0.300677
64.500000	0	0.149885	0.020541	0.808340	0.056368
64.500000	1	1.409249	0.311682	2.383402	0.315083
